_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales,llm_importance,llm_vote_agreement,llm_score_importance_nopen,llm_score_importance,llm_importance_votes
3873,https://oilprice.com/Energy/Natural-Gas/Europes-Energy-Crisis-Is-Driving-Up-Natural-Gas-Prices-Worldwide.html,https://oilprice.com/Energy/Natural-Gas/Europes-Energy-Crisis-Is-Driving-Up-Natural-Gas-Prices-Worldwide.amp.html,Europe Energy Crisis Is Driving Up Natural Gas Prices Worldwide,2021-09-17,https://d32r1sh890xpii.cloudfront.net/article/718x300/2021-09-16_0xjep8rwcu.jpg,oilprice.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Natural gas price spikes can trigger higher EU ETS compliance costs as industries seek to offset emissions via carbon credits."", ""Natural gas price spikes can trigger higher EU ETS compliance costs as industries seek to offset emissions via carbon credits."", ""Natural gas price spikes can trigger higher EU ETS compliance costs as industries seek to offset emissions via carbon credits.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
3879,https://gazette.com/news/whats-causing-soaring-energy-prices-in-europe/article_245611d5-6eb8-5f1c-8be8-2efb0b2cdb1d.html,https://gazette.com/news/whats-causing-soaring-energy-prices-in-europe/article_245611d5-6eb8-5f1c-8be8-2efb0b2cdb1d.amp.html,What causing soaring energy prices in Europe,2021-09-19,https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/assets/v3/editorial/d/ec/deca1284-6db0-5e43-972c-47d389a0bd2a/61471bfee6621.image.jpg,gazette.com,English,United States,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""Energy price spikes can drive increased carbon intensity, pushing EU ETS prices higher."", ""Energy price spikes can drive increased carbon intensity, pushing EU ETS prices higher."", ""Energy price spikes can drive increased carbon intensity, pushing EU ETS prices higher.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
3885,https://www.energylivenews.com/2021/09/21/norway-to-increase-gas-exports-to-europe-as-prices-rise/,,Norway to increase gas exports to Europe as prices rise,2021-09-21,https://www.energylivenews.com/wp-content/uploads/2021/09/image-25-1.jpg,energylivenews.com,English,United Kingdom,2,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Higher gas prices may reduce EU ETS demand for carbon-intensive energy, but Norway\u2019s export increase could offset this by supplying cheaper gas, creating market uncertainty."", ""Higher gas prices may reduce EU ETS demand for carbon-intensive energy, but Norway\u2019s export increase could offset this by supplying cheaper gas, creating market uncertainty."", ""Higher gas prices may reduce EU ETS demand for carbon-intensive energy, but Norway\u2019s export increase could offset this by supplying cheaper gas, creating market uncertainty.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
3891,https://www.ecb.europa.eu/pub/economic-bulletin/focus/2021/html/ecb.ebbox202106_05~ef8ce0bc70.en.html,,EU emissions allowance prices in the context of the ECB climate change action plan,2021-09-23,,ecb.europa.eu,English,Greece,1,6,eu_context;carbon_terms=4,NO,-1,"[""NO"", ""NO"", ""NO""]","[""ECB\u2019s climate plan may influence policy but doesn\u2019t directly alter EU ETS market mechanics or supply/demand."", ""ECB\u2019s climate plan may influence policy but doesn\u2019t directly alter EU ETS market mechanics or supply/demand."", ""ECB\u2019s climate plan may influence policy but doesn\u2019t directly alter EU ETS market mechanics or supply/demand.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
3897,http://www.arabtimesonline.com/news/europe-in-need-of-more-russian-gas-supply-iea/,,Europe in need of more Russian gas supply : IEA - ARAB TIMES,2021-09-25,http://www.arabtimesonline.com/news/file/2018/06/gas-cylinder.jpg,arabtimesonline.com,English,Kuwait,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Short-term EU ETS price may be mildly pressured by energy market uncertainty, but not directly tied to gas supply shifts."", ""Short-term EU ETS price may be mildly pressured by energy market uncertainty, but not directly tied to gas supply shifts."", ""Short-term EU ETS price may be mildly pressured by energy market uncertainty, but not directly tied to gas supply shifts.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
3903,https://www.prnewswire.com/news-releases/sp-global-platts-to-publish-prices-showing-cost-to-reduce-carbon-emissions-using-biofuels-301368680.html,,S & P Global Platts to Publish Prices Showing Cost to Reduce Carbon Emissions Using Biofuels,2021-09-27,https://mma.prnewswire.com/media/365785/S_and_P_Global_Platts.jpg?p=facebook,prnewswire.com,English,United States,2,4,carbon_terms=4,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Biofuel cost data may influence emission reduction strategies but doesn\u2019t directly drive EU ETS price volatility."", ""Biofuel cost data may influence emission reduction strategies but doesn\u2019t directly drive EU ETS price volatility."", ""Biofuel cost data may influence emission reduction strategies but doesn\u2019t directly drive EU ETS price volatility.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
3909,https://www.tmcnet.com/usubmit/2021/09/29/9458560.htm,,EU electricity on fast - track to carbon neutrality,2021-09-29,https://images.tmcnet.com/tmc/world.jpg,tmcnet.com,English,United States,1,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Strong policy momentum signals likely price support in EU ETS."", ""Strong policy momentum signals likely price support in EU ETS."", ""Strong policy momentum signals likely price support in EU ETS.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
3915,https://www.upstreamonline.com/production/gazprom-reduces-yamal-gas-supply-to-europe-as-winter-price-concerns-grow-across-the-continent/2-1-1076304,,Gazprom reduces Yamal gas supply to Europe as winter price concerns grow across the continent,2021-10-01,https://images-global.nhst.tech/image/WjVHdXY4R0dxWDd0YXJpNEx5VFVNd1Vja2FvQ1hTU3dlcVZadmlGSm9BMD0=/nhst/binary/02f5e47573f031f324041e482b1d6ac3?image_version=720,upstreamonline.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Reduced gas supply heightens winter price volatility and reinforces demand for carbon credits as Europe seeks to hedge against energy shortages."", ""Reduced gas supply heightens winter price volatility and reinforces demand for carbon credits as Europe seeks to hedge against energy shortages."", ""Reduced gas supply heightens winter price volatility and reinforces demand for carbon credits as Europe seeks to hedge against energy shortages.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
3921,https://www.arkansasonline.com/news/2021/oct/03/uptick-in-online-shopping-raising-emissions-from/,,Uptick in online shopping raising emissions from shipping,2021-10-03,https://wehco.media.clients.ellingtoncms.com/static-3/ao_redesign/graphics/adgog.jpg,arkansasonline.com,English,United States,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Increased shipping emissions from online shopping could pressure EU ETS prices as demand for carbon allowances rises."", ""Increased shipping emissions from online shopping could pressure EU ETS prices as demand for carbon allowances rises."", ""Increased shipping emissions from online shopping could pressure EU ETS prices as demand for carbon allowances rises.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
3927,https://www.reuters.com/business/energy/reuters-impact-please-put-price-carbon-says-europes-biggest-utility-2021-10-05/,,"REUTERS IMPACT  Please put a price on carbon , says Europe biggest utility",2021-10-05,https://www.reuters.com/resizer/bX4wIgSQrRxZGZaMxNoLQ5Y84Ac=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/LPSYZ2UXMBNDDL7RKY7NJ75GJA.jpg,reuters.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Utility\u2019s call for carbon pricing signals growing market pressure and potential price support."", ""Utility\u2019s call for carbon pricing signals growing market pressure and potential price support."", ""Utility\u2019s call for carbon pricing signals growing market pressure and potential price support.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
3933,https://balkangreenenergynews.com/including-waste-incineration-under-eu-ets-generates-climate-employment-benefits/,,"Including waste incineration in EU ETS would bring climate , employment benefits",2021-10-08,https://balkangreenenergynews.com/wp-content/uploads/2021/10/waste-incineration-under-EU-ETS-generates-climate-employment-benefits.jpg,balkangreenenergynews.com,English,Serbia,1,8,eu_ets_strong;eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Inclusion of waste incineration could increase emissions, potentially pressuring prices if compliance costs rise."", ""Inclusion of waste incineration could increase emissions, potentially pressuring prices if compliance costs rise."", ""Inclusion of waste incineration could increase emissions, potentially pressuring prices if compliance costs rise.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
3939,https://www.crowdfundinsider.com/2021/10/181445-european-paytech-nexi-makes-firm-commitment-to-net-zero-emissions-by-2040/,https://www.crowdfundinsider.com/2021/10/181445-european-paytech-nexi-makes-firm-commitment-to-net-zero-emissions-by-2040/amp/,European Paytech Nexi Makes Firm Commitment to Net - Zero Emissions by 2040,2021-10-10,https://www.crowdfundinsider.com/wp-content/uploads/2019/02/Factory-Detroit-Michigan.jpg,crowdfundinsider.com,English,United Kingdom,2,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Net-zero commitment by 2040 is a long-term goal and may not materially affect short-term EU ETS pricing."", ""Net-zero commitment by 2040 is a long-term goal and may not materially affect short-term EU ETS pricing."", ""Net-zero commitment by 2040 is a long-term goal and may not materially affect short-term EU ETS pricing.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
3945,https://www.rechargenews.com/energy-transition/green-hydrogen-currently-cheaper-to-produce-in-europe-than-grey-and-blue-h2-due-to-high-natural-gas-and-carbon-prices/2-1-1080887,,  Green hydrogen currently cheaper to produce in Europe than grey and blue H2 due to high natural gas and carbon prices  ,2021-10-12,https://images-global.nhst.tech/image/ZkxPdkVwS3lSVjFGUVVacUV5Q1ZHUkZqenpZalNOdnY0U2VKL0RFamdIbz0=/nhst/binary/9ec55201f6cc49fa584bb9fe1f24b190?image_version=720,rechargenews.com,English,United States,1,5,eu_context;carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Higher natural gas and carbon prices make green H2 more competitive, potentially suppressing EU ETS prices by reducing demand for carbon-intensive alternatives."", ""Higher natural gas and carbon prices make green H2 more competitive, potentially suppressing EU ETS prices by reducing demand for carbon-intensive alternatives."", ""Higher natural gas and carbon prices make green H2 more competitive, potentially suppressing EU ETS prices by reducing demand for carbon-intensive alternatives.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
3951,https://voxeurop.eu/en/climate-crisis-begs-the-question-is-europe-fit-for-55/,,Climate crisis begs the question : is Europe  Fit for 55 ? ,2021-10-14,https://voxeurop.eu/wp-content/uploads/2021/10/9_8_weltklimabericht.jpg,voxeurop.eu,English,Germany,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The \""Fit for 55\"" package may signal stricter emissions targets, potentially boosting EU ETS prices in the medium term."", ""The \""Fit for 55\"" package may signal stricter emissions targets, potentially boosting EU ETS prices in the medium term."", ""The \""Fit for 55\"" package may signal stricter emissions targets, potentially boosting EU ETS prices in the medium term.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
3957,https://english.aawsat.com/home/article/3248851/andreas-kluth/nuclear-power-green-eu-shouldnt-be-one-deciding,https://english.aawsat.com/home/article/3248851/andreas-kluth/nuclear-power-green-eu-shouldnt-be-one-deciding?amp,Is Nuclear Power  Green ? The EU Shouldnt Be the One Deciding,2021-10-16,https://english.aawsat.com/sites/default/files/styles/large/public/2019/12/05/andreas-kluth.jpeg?itok=cD0eBPJV,english.aawsat.com,English,Syria,1,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline\u2019s political stance may influence policy debates but doesn\u2019t directly signal short-term ETS price movement."", ""The headline\u2019s political stance may influence policy debates but doesn\u2019t directly signal short-term ETS price movement."", ""The headline\u2019s political stance may influence policy debates but doesn\u2019t directly signal short-term ETS price movement.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
3963,https://sciencebusiness.net/network-updates/horizon-europe-eua-joins-european-parliament-call-stronger-2022-budget,,Horizon Europe : EUA joins European Parliament in call for a stronger 2022 budget,2021-10-19,,sciencebusiness.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price is unlikely to be directly affected by budgetary political statements without concrete policy or regulatory changes."", ""EU ETS price is unlikely to be directly affected by budgetary political statements without concrete policy or regulatory changes."", ""EU ETS price is unlikely to be directly affected by budgetary political statements without concrete policy or regulatory changes.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
3969,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/novavax-to-apply-for-emergency-use-authorisation-eua-of-covid-shot-in-the-us-before-year-end/articleshow/87177771.cms,https://m.economictimes.com/industry/healthcare/biotech/pharmaceuticals/novavax-to-apply-for-emergency-use-authorisation-eua-of-covid-shot-in-the-us-before-year-end/amp_articleshow/87177771.cms,novavax : Novavax to apply for emergency use authorisation ( EUA ) of Covid shot in the US before year end,2021-10-21,"https://img.etimg.com/thumb/msid-87177750,width-1070,height-580,imgsize-31700,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price not directly affected by Novavax\u2019s EUA application for Covid vaccine."", ""EU ETS price not directly affected by Novavax\u2019s EUA application for Covid vaccine."", ""EU ETS price not directly affected by Novavax\u2019s EUA application for Covid vaccine.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
3975,https://timesofmalta.com/articles/view/malta-emphasises-its-uniqueness-as-eu-leaders-discuss-rising-energy.909967,https://timesofmalta.com/articles/view/malta-emphasises-its-uniqueness-as-eu-leaders-discuss-rising-energy.909967.amp,Malta emphasises its uniqueness as EU leaders discuss rising energy prices,2021-10-23,https://cdn-attachments.timesofmalta.com/28bc94cd865f786a618c6dfac20600baa0516e2d-1634965782-003de6d5-1200x630.jpg,timesofmalta.com,English,Malta,1,3,eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Malta\u2019s emphasis on uniqueness is unlikely to directly influence EU ETS pricing, as energy price dynamics are more driven by broader market and policy factors."", ""Malta\u2019s emphasis on uniqueness is unlikely to directly influence EU ETS pricing, as energy price dynamics are more driven by broader market and policy factors."", ""Malta\u2019s emphasis on uniqueness is unlikely to directly influence EU ETS pricing, as energy price dynamics are more driven by broader market and policy factors.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
3981,http://www.ecns.cn/news/2021-10-25/detail-ihashisx7250665.shtml,,"Three months after launch , carbon trading market eyes effectiveness",2021-10-25,,ecns.cn,English,China,1,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Market sentiment and regulatory effectiveness are still emerging, with short-term price volatility likely."", ""Market sentiment and regulatory effectiveness are still emerging, with short-term price volatility likely."", ""Market sentiment and regulatory effectiveness are still emerging, with short-term price volatility likely.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
3987,https://apnews.com/press-release/business-wire/coronavirus-pandemic-europe-health-covid-19-pandemic-north-america-215caf6dca6240b082393fec49a1cd8b,,Hologic Multiplex COVID - 19 / Flu Test Now Commercially Available in North America and Europe,2021-10-27,https://apnews.com/images/PaidContent3.png,apnews.com,English,United States,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""No direct link to EU ETS pricing or carbon markets."", ""No direct link to EU ETS pricing or carbon markets."", ""No direct link to EU ETS pricing or carbon markets.""]",1,1.0,-0.1,-0.1,"[1, 1, 1]"
3993,https://www.opalesque.com/fullarticle/688217/World_Carbon_Fund_outperforms_as_carbon_markets_heat821.html,,Opalesque Exclusive : World Carbon Fund outperforms as carbon markets heat up,2021-10-29,https://www.opalesque.com/images/opalesque-hedge-fund-news.png,opalesque.com,English,United States,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Carbon markets heating up suggests increased demand and potential price pressure, though fund outperformance may indicate sector-specific dynamics."", ""Carbon markets heating up suggests increased demand and potential price pressure, though fund outperformance may indicate sector-specific dynamics."", ""Carbon markets heating up suggests increased demand and potential price pressure, though fund outperformance may indicate sector-specific dynamics.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
3999,https://www.pharmaceutical-business-review.com/news/fda-eua-pfizer-biontechs-covid-19-children/,https://www.pharmaceutical-business-review.com/news/fda-eua-pfizer-biontechs-covid-19-children/amp/,FDA provides EUA for Pfizer - BioNTech Covid - 19 vaccine in children,2021-11-01,https://www.pharmaceutical-business-review.com/wp-content/uploads/2021/11/vaccine-g7a9cecaff_1280.jpg,pharmaceutical-business-review.com,English,United States,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EUA approval for pediatric use may slightly expand demand but doesn't directly impact EU ETS price dynamics."", ""EUA approval for pediatric use may slightly expand demand but doesn't directly impact EU ETS price dynamics."", ""EUA approval for pediatric use may slightly expand demand but doesn't directly impact EU ETS price dynamics.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4005,https://www.hellenicshippingnews.com/european-shipowners-support-commercial-operators-to-bear-the-costs-of-eu-ets-and-call-for-a-sector-dedicated-fund/,https://www.hellenicshippingnews.com/european-shipowners-support-commercial-operators-to-bear-the-costs-of-eu-ets-and-call-for-a-sector-dedicated-fund/amp/,European shipowners support commercial operators to bear the costs of EU ETS and call for a sector - dedicated fund,2021-11-03,,hellenicshippingnews.com,English,China,1,8,eu_ets_strong;eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Shipowner support may signal regulatory compliance willingness, potentially stabilizing or slightly uplifting ETS prices."", ""Shipowner support may signal regulatory compliance willingness, potentially stabilizing or slightly uplifting ETS prices."", ""Shipowner support may signal regulatory compliance willingness, potentially stabilizing or slightly uplifting ETS prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
4011,https://planet.outlookindia.com/climate-crisis/global-carbon-emissions-rebound-close-to-pre-covid-levels/930,,Global Carbon Emissions Rebound Close To Pre - Covid Levels,2021-11-06,https://planet.outlookindia.com/public/uploads/article/power-plant-g4b48e4538_1280.jpg,planet.outlookindia.com,English,India,2,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Emissions rebounding near pre-COVID levels signals potential policy tightening or market recalibration, impacting EU ETS pricing."", ""Emissions rebounding near pre-COVID levels signals potential policy tightening or market recalibration, impacting EU ETS pricing."", ""Emissions rebounding near pre-COVID levels signals potential policy tightening or market recalibration, impacting EU ETS pricing.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
4017,https://www.nationalgeographic.com/environment/article/as-the-eu-targets-steep-emissions-cuts-this-country-has-a-coal-problem,https://api.nationalgeographic.com/distribution/public/amp/environment/article/as-the-eu-targets-steep-emissions-cuts-this-country-has-a-coal-problem,"As the EU targets steep emissions cuts , this country has a coal problem",2021-11-08,https://i.natgeofe.com/n/db6e915f-740c-4b8a-aed7-3d98d8ee3f33/Fishermen-Brikel00006a_16x9.jpg,nationalgeographic.com,English,United States,2,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Coal phase-out urgency may drive higher EU ETS prices via increased carbon intensity and compliance costs."", ""Coal phase-out urgency may drive higher EU ETS prices via increased carbon intensity and compliance costs."", ""Coal phase-out urgency may drive higher EU ETS prices via increased carbon intensity and compliance costs.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
4023,https://phys.org/news/2021-11-eu-emissions-consumers-climate-goals.html,https://phys.org/news/2021-11-eu-emissions-consumers-climate-goals.amp,What would expanding the EU emissions trading system mean for consumers and climate goals ? ,2021-11-10,https://scx2.b-cdn.net/gfx/news/hires/2020/vehicleemiss.jpg,phys.org,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Expanding the EU ETS could raise compliance costs, potentially impacting consumer prices and energy bills, but effects are uncertain without specific policy details."", ""Expanding the EU ETS could raise compliance costs, potentially impacting consumer prices and energy bills, but effects are uncertain without specific policy details."", ""Expanding the EU ETS could raise compliance costs, potentially impacting consumer prices and energy bills, but effects are uncertain without specific policy details.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4029,https://www.msn.com/en-us/money/markets/novavax-stock-is-on-the-way-with-ramp-up-in-eua-filings/ar-AAQDJvH,,Novavax Stock Is on the Way with Ramp up in EUA Filings,2021-11-12,,msn.com,English,United States,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EUA filings by Novavax are unlikely to directly impact EU ETS prices as they are not a major emitter or market participant."", ""EUA filings by Novavax are unlikely to directly impact EU ETS prices as they are not a major emitter or market participant."", ""EUA filings by Novavax are unlikely to directly impact EU ETS prices as they are not a major emitter or market participant.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
4035,https://finance.yahoo.com/news/celltrion-monoclonal-antibody-treatment-regdanvimab-010400152.html,https://finance.yahoo.com/amphtml/news/celltrion-monoclonal-antibody-treatment-regdanvimab-010400152.html,"Celltrion Monoclonal Antibody Treatment regdanvimab , Approved by the European Commission for the Treatment of COVID - 19",2021-11-15,https://s.yimg.com/uu/api/res/1.2/M6MH.cOF6f_tmG7cR0XDew--~B/aD0xNTY7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/ca05756a7198dd51dbc0efa6e1218dde,finance.yahoo.com,English,United States,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price unlikely to be directly impacted by a single biotech drug approval."", ""EU ETS price unlikely to be directly impacted by a single biotech drug approval."", ""EU ETS price unlikely to be directly impacted by a single biotech drug approval.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4041,https://hir.harvard.edu/the-european-union-the-carbon-border-adjustment-mechanism-and-global-climate-leadership/,https://hir.harvard.edu/the-european-union-the-carbon-border-adjustment-mechanism-and-global-climate-leadership/amp/,"The European Union , the Carbon Border Adjustment Mechanism , and Global Climate Leadership",2021-11-17,https://hir.harvard.edu/content/images/2021/11/Leeuwarden-_de_vlaggen_van_de_Europese_Unie_op_de_Stationsweg_IMG_3726_2018-05-21_12.47.jpg,hir.harvard.edu,English,United States,1,9,eu_ets_strong;eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline highlights policy ambition but lacks specific market triggers or data to predict short-term price movement."", ""The headline highlights policy ambition but lacks specific market triggers or data to predict short-term price movement."", ""The headline highlights policy ambition but lacks specific market triggers or data to predict short-term price movement.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4047,https://www.freepressjournal.in/world/covid-19-pfizer-seeks-emergency-use-authorization-eua-for-its-oral-antiviral-tablet-paxlovid-to-treat-coronavirus,https://www.freepressjournal.in/amp/world/covid-19-pfizer-seeks-emergency-use-authorization-eua-for-its-oral-antiviral-tablet-paxlovid-to-treat-coronavirus,Covid - 19 : Pfizer seeks Emergency Use Authorization ( EUA ) for its oral antiviral tablet PAXLOVID to treat coronavirus,2021-11-19,https://images.assettype.com/freepressjournal/2021-11/60ce74f0-e73e-427f-bb0c-29252fc57243/file_20211111_21_1pw54ft.jpg?rect=0%2C0%2C3900%2C2048&auto=format%2Ccompress&ogImage=true,freepressjournal.in,English,India,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""PAXLOVID\u2019s EUA does not directly affect EU ETS emissions or carbon pricing, though it may indirectly influence healthcare spending and economic activity."", ""PAXLOVID\u2019s EUA does not directly affect EU ETS emissions or carbon pricing, though it may indirectly influence healthcare spending and economic activity."", ""PAXLOVID\u2019s EUA does not directly affect EU ETS emissions or carbon pricing, though it may indirectly influence healthcare spending and economic activity.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
4053,https://www.bnnbloomberg.ca/energy-crunch-drives-carbon-to-record-as-europe-burns-more-coal-1.1685421,https://www.bnnbloomberg.ca/energy-crunch-drives-carbon-to-record-as-europe-burns-more-coal-1.1685421.amp.html,Energy Crunch Drives Carbon to Record as Europe Burns More Coal,2021-11-22,http://www.bnnbloomberg.ca/polopoly_fs/1.1685422!/fileimage/httpImage/image.png_gen/derivatives/landscape_620/a-conveyor-bridge-operates-at-the-jaenschwalde-open-cast-lignite-mine-near-the-jaenschwalde-lignite-fired-power-station-in-jaenschwalde-germany-on-thursday-oct-28-2021-the-g-20-is-meeting-in-rome-this-weekend-right-before-cop26-in-glasgow-the-united-nations-gathering-that-aims-to-set-specific-goals-to-wean-nations-off-coal-and-other-noxious-substances-for-good-photographer-krisztian-bocsi-bloomberg.png,bnnbloomberg.ca,English,Canada,1,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Coal resurgence in Europe directly inflates carbon intensity, pushing ETS prices higher."", ""Coal resurgence in Europe directly inflates carbon intensity, pushing ETS prices higher."", ""Coal resurgence in Europe directly inflates carbon intensity, pushing ETS prices higher.""]",8,1.0,0.8,0.8,"[8, 8, 8]"
4059,https://www.bnnbloomberg.ca/eu-carbon-rises-to-record-as-germany-considers-floor-price-1.1686689,https://www.bnnbloomberg.ca/eu-carbon-rises-to-record-as-germany-considers-floor-price-1.1686689.amp.html,EU Carbon Rises to Record as Germany Considers Floor Price,2021-11-24,http://www.bnnbloomberg.ca/polopoly_fs/1.1686690!/fileimage/httpImage/image.png_gen/derivatives/landscape_620/smoke-emissions-at-a-power-plant-photograph-by-james-jordan.png,bnnbloomberg.ca,English,Canada,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Germany\u2019s potential floor price could anchor upward pressure on EU ETS prices."", ""Germany\u2019s potential floor price could anchor upward pressure on EU ETS prices."", ""Germany\u2019s potential floor price could anchor upward pressure on EU ETS prices.""]",8,1.0,0.8,0.8,"[8, 8, 8]"
4065,https://www.hellenicshippingnews.com/europe-gas-prices-slide-with-energy-complex-on-new-virus-variant-concerns/,https://www.hellenicshippingnews.com/europe-gas-prices-slide-with-energy-complex-on-new-virus-variant-concerns/amp/,EUROPE GAS – Prices slide with energy complex on new virus variant concerns | Hellenic Shipping News Worldwide,2021-11-26,,hellenicshippingnews.com,English,China,1,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Virus variant concerns may dampen demand, but gas prices are more influenced by supply-side dynamics and storage levels."", ""Virus variant concerns may dampen demand, but gas prices are more influenced by supply-side dynamics and storage levels."", ""Virus variant concerns may dampen demand, but gas prices are more influenced by supply-side dynamics and storage levels.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4071,https://www.hellenicshippingnews.com/sea-lng-backs-europes-goal-based-technology-neutral-regulation-for-cleaner-shipping/,https://www.hellenicshippingnews.com/sea-lng-backs-europes-goal-based-technology-neutral-regulation-for-cleaner-shipping/amp/,"SEA - LNG backs Europe goal - based , technology - neutral regulation for cleaner shipping",2021-11-30,,hellenicshippingnews.com,English,China,1,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""LNG adoption may reduce shipping emissions but doesn't directly impact EU ETS price mechanics."", ""LNG adoption may reduce shipping emissions but doesn't directly impact EU ETS price mechanics."", ""LNG adoption may reduce shipping emissions but doesn't directly impact EU ETS price mechanics.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
