_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales,llm_importance,llm_vote_agreement,llm_score_importance_nopen,llm_score_importance,llm_importance_votes
4268,https://www.fxstreet.com/analysis/rising-carbon-prices-increase-viability-of-low-carbon-technologies-202202181209,https://www.fxstreet.com/amp/analysis/rising-carbon-prices-increase-viability-of-low-carbon-technologies-202202181209,Rising carbon prices increase viability of low - carbon technologies,2022-02-20,https://editorial.fxstreet.com/images/TechnicalAnalysis/ChartPatterns/PointFigure/hand-drawing-stock-chart-63151915_Large.jpg,fxstreet.com,English,China,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Higher carbon prices incentivize investment in low-carbon tech, boosting demand and potentially driving up EU ETS prices."", ""Higher carbon prices incentivize investment in low-carbon tech, boosting demand and potentially driving up EU ETS prices."", ""Higher carbon prices incentivize investment in low-carbon tech, boosting demand and potentially driving up EU ETS prices.""]",8,1.0,0.8,0.8,"[8, 8, 8]"
4274,https://vietnamnet.vn/en/sci-tech-environment/vbf-s-environmental-working-group-proposes-carbon-trading-system-817592.html,http://m.vietnamnet.vn/en/sci-tech-environment/vbf-s-environmental-working-group-proposes-carbon-trading-system-817592.html,VBF environmental working group proposes carbon trading system,2022-02-22,https://vnn-imgs-a1.vgcloud.vn/vir.com.vn/stores/news_dataimages/kimoanh/022022/18/23/in_social/environment-working-group-of-vbf-proposes-about-carbon-trading.jpg,vietnamnet.vn,English,Vietnam,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Proposes a new system but lacks immediate regulatory or market impact."", ""Proposes a new system but lacks immediate regulatory or market impact."", ""Proposes a new system but lacks immediate regulatory or market impact.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4280,https://www.neweurope.eu/article/eu-norway-to-enhance-climate-energy-cooperation/,,"EU - Norway to enhance climate , energy cooperation",2022-02-24,https%3A%2F%2Fwww.neweurope.eu%2Fwp-content%2Fuploads%2F2022%2F02%2Fp08c-3.jpeg,neweurope.eu,English,United Kingdom,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Enhanced cooperation may lead to stricter emissions targets, potentially increasing EU ETS demand but not immediately impacting short-term prices."", ""Enhanced cooperation may lead to stricter emissions targets, potentially increasing EU ETS demand but not immediately impacting short-term prices."", ""Enhanced cooperation may lead to stricter emissions targets, potentially increasing EU ETS demand but not immediately impacting short-term prices.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4286,https://www.hellenicshippingnews.com/geopolitical-clouds-gather-over-europes-climate-change-plans/,https://www.hellenicshippingnews.com/geopolitical-clouds-gather-over-europes-climate-change-plans/amp/,Geopolitical clouds gather over Europe climate change plans | Hellenic Shipping News Worldwide,2022-02-28,,hellenicshippingnews.com,English,China,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Geopolitical tensions could delay or disrupt EU climate policy implementation, affecting ETS compliance and pricing."", ""Geopolitical tensions could delay or disrupt EU climate policy implementation, affecting ETS compliance and pricing."", ""Geopolitical tensions could delay or disrupt EU climate policy implementation, affecting ETS compliance and pricing.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
4292,https://sciencebusiness.net/news/european-universities-hit-russian-disinformation-about-student-expulsions,,European universities hit with Russian disinformation about student expulsions,2022-03-03,https://sciencebusiness.net/sites/default/files/styles/article/public/2022-03/bauhaus-univ_1050x450.jpg?itok=vkEY_8Gh,sciencebusiness.net,English,United Kingdom,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Disinformation campaigns are unlikely to materially affect EU ETS pricing, as they are unrelated to carbon emissions or policy."", ""Disinformation campaigns are unlikely to materially affect EU ETS pricing, as they are unrelated to carbon emissions or policy."", ""Disinformation campaigns are unlikely to materially affect EU ETS pricing, as they are unrelated to carbon emissions or policy.""]",1,1.0,-0.1,-0.1,"[1, 1, 1]"
4298,https://markets.businessinsider.com/news/stocks/one-of-the-wildest-weeks-in-modern-history-for-oil-markets-1031256367,,One Of The Wildest Weeks In Modern History For Oil Markets,2022-03-05,https://mcusercontent.com/ed58b19f2b88e4a743b950765/images/c566e1a2-dd82-ad1d-454a-39332097c3fe.jpg,markets.businessinsider.com,English,United States,1,2,carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Oil market volatility may indirectly affect carbon pricing via energy sector emissions, but no direct link to EU ETS."", ""Oil market volatility may indirectly affect carbon pricing via energy sector emissions, but no direct link to EU ETS."", ""Oil market volatility may indirectly affect carbon pricing via energy sector emissions, but no direct link to EU ETS.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4304,https://qz.com/2138587/as-ukraine-war-raises-oil-prices-europe-can-learn-from-history/,https://qz.com/2138587/as-ukraine-war-raises-oil-prices-europe-can-learn-from-history/amp/,"As Ukraine war raises oil prices , Europe can learn from history Quartz",2022-03-07,https://cms.qz.com/wp-content/uploads/2022/03/GettyImages-1278679105-e1646657497330.jpg?quality=75&strip=all&crop=1,qz.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Oil price spikes may pressure EU ETS via higher energy costs, but historical parallels don\u2019t guarantee direct price movement."", ""Oil price spikes may pressure EU ETS via higher energy costs, but historical parallels don\u2019t guarantee direct price movement."", ""Oil price spikes may pressure EU ETS via higher energy costs, but historical parallels don\u2019t guarantee direct price movement.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
4310,https://timesofindia.indiatimes.com/india/dcgis-eua-nod-to-covovax-for-12-17-years-age-group/articleshow/90103836.cms,https://m.timesofindia.com/india/dcgis-eua-nod-to-covovax-for-12-17-years-age-group/amp_articleshow/90103836.cms,DCGI EUA nod to Covovax for 12 - 17 years age group | India News,2022-03-09,"https://static.toiimg.com/thumb/msid-90103828,width-1070,height-580,imgsize-9768,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Covovax approval for children is unrelated to EU ETS price dynamics or carbon trading."", ""Covovax approval for children is unrelated to EU ETS price dynamics or carbon trading."", ""Covovax approval for children is unrelated to EU ETS price dynamics or carbon trading.""]",1,1.0,-0.1,-0.1,"[1, 1, 1]"
4316,https://gcaptain.com/lng-exports-to-europe-slowed-climate-concerns/,,U . S . Push to Export LNG to Europe Slowed by Climate Concerns - Sources,2022-03-11,https://gcaptain.com/wp-content/uploads/2018/07/shutterstock_34040737.jpg,gcaptain.com,English,United States,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Climate concerns may dampen EU demand for imported LNG, indirectly affecting ETS price volatility."", ""Climate concerns may dampen EU demand for imported LNG, indirectly affecting ETS price volatility."", ""Climate concerns may dampen EU demand for imported LNG, indirectly affecting ETS price volatility.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4322,https://www.columbian.com/news/2022/mar/13/carbon-dioxide-emissions-skyrocketed-in-2021-by-36-3-billion-metric-tons-highest-increase-in-human-history/,,"Carbon dioxide emissions skyrocketed in 2021 by 36 . 3 billion metric tons , highest increase in human history",2022-03-13,https://pcdn.columbian.com/wp-content/uploads/2022/03/0314_met_WORLD-NEWS-ENV-CO2-EMISSIONS-GET.jpg,columbian.com,English,United States,2,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Emissions surge suggests potential policy backlash or market overcorrection, impacting ETS pricing."", ""Emissions surge suggests potential policy backlash or market overcorrection, impacting ETS pricing."", ""Emissions surge suggests potential policy backlash or market overcorrection, impacting ETS pricing.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
4328,https://www.dw.com/en/eu-backs-plan-to-impose-carbon-emissions-tariff-on-imports/a-61139117,https://amp.dw.com/en/eu-backs-plan-to-impose-carbon-emissions-tariff-on-imports/a-61139117,EU backs plan to impose carbon emissions tariff on imports | News | DW,2022-03-15,https://static.dw.com/image/61008481_6.jpg,dw.com,English,Germany,2,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Carbon tariff could boost EU ETS prices by increasing import costs and incentivizing cleaner production."", ""Carbon tariff could boost EU ETS prices by increasing import costs and incentivizing cleaner production."", ""Carbon tariff could boost EU ETS prices by increasing import costs and incentivizing cleaner production.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
4334,https://worldoil.com/news/2022/3/16/api-applauds-doe-approval-of-two-new-lng-export-permits/,,API applauds DOE approval of two new LNG export permits,2022-03-17,https://www.worldoil.com/media/nrbd2np3/lng-stock2_tanker1200-1.jpg,worldoil.com,English,United States,2,3,carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""LNG export permits may slightly affect EU ETS prices via supply-side dynamics, but API\u2019s praise doesn\u2019t signal immediate market shifts."", ""LNG export permits may slightly affect EU ETS prices via supply-side dynamics, but API\u2019s praise doesn\u2019t signal immediate market shifts."", ""LNG export permits may slightly affect EU ETS prices via supply-side dynamics, but API\u2019s praise doesn\u2019t signal immediate market shifts.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4340,https://www.tcd.ie/ukraine/katjabruisch_benjaminbeuerle/index.php,,Katja Bruisch on war and Europe carbon democracies - Trinity response to the invasion of Ukraine,2022-03-19,,tcd.ie,English,Ireland,2,3,eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Short-term EU ETS price likely unaffected by political commentary without concrete policy shifts or emissions targets."", ""Short-term EU ETS price likely unaffected by political commentary without concrete policy shifts or emissions targets."", ""Short-term EU ETS price likely unaffected by political commentary without concrete policy shifts or emissions targets.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4346,https://www.itnews.com.au/digitalnation/news/europe-accelerates-renewables-adoption-as-it-scales-back-reliance-on-russian-gas-577646,,Europe accelerates renewables adoption as it scales back reliance on Russian gas,2022-03-21,https://i.nextmedia.com.au/News/iStock-184106918.jpg,itnews.com.au,English,Australia,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Renewables expansion reduces emissions, potentially lowering EU ETS price pressure."", ""Renewables expansion reduces emissions, potentially lowering EU ETS price pressure."", ""Renewables expansion reduces emissions, potentially lowering EU ETS price pressure.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
4352,https://www.pubaffairsbruxelles.eu/commission-outlines-options-to-mitigate-high-energy-prices-with-common-gas-purchases-and-minimum-gas-storage-obligations-eu-commission-press/,,Commission outlines options to mitigate high energy prices with common gas purchases and minimum gas storage obligations | EU Commission Press,2022-03-23,,pubaffairsbruxelles.eu,English,,1,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Potential price support via gas purchases may offset price volatility but doesn\u2019t guarantee long-term ETS price stability."", ""Potential price support via gas purchases may offset price volatility but doesn\u2019t guarantee long-term ETS price stability."", ""Potential price support via gas purchases may offset price volatility but doesn\u2019t guarantee long-term ETS price stability.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
4358,https://governorswindenergycoalition.org/will-war-make-europes-switch-to-clean-energy-even-harder/,,Will War Make Europe Switch to Clean Energy Even Harder ? - Governor Wind Energy Coalition,2022-03-25,,governorswindenergycoalition.org,English,United States,1,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""War-related supply chain disruptions may delay clean energy deployment but won\u2019t necessarily make it harder for Europe to transition."", ""War-related supply chain disruptions may delay clean energy deployment but won\u2019t necessarily make it harder for Europe to transition."", ""War-related supply chain disruptions may delay clean energy deployment but won\u2019t necessarily make it harder for Europe to transition.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4364,https://menafn.com/1103919903/Not-possible-to-replace-Russian-gas-supplies-to-Europe-overnight-Al-Kaabi&source=24,,Not possible to replace Russian gas supplies to Europe overn ... ,2022-03-27,https://menafn.com/updates/pr/2022-03/27/TP_913c2image_story.jpg,menafn.com,English,Qatar,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Lack of viable alternatives to Russian gas creates supply uncertainty, potentially pressuring EU ETS prices in the short term."", ""Lack of viable alternatives to Russian gas creates supply uncertainty, potentially pressuring EU ETS prices in the short term."", ""Lack of viable alternatives to Russian gas creates supply uncertainty, potentially pressuring EU ETS prices in the short term.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4370,https://sifted.eu/articles/fermi-nuclear-estonia-crisis/,,Fermi Energia wants nuclear to end Europe need for Russian gas,2022-03-29,"https://images.sifted.eu/wp-content/uploads/2022/03/04074712/BWRX-300-SMR-scaled.jpeg?&q=75&fit=crop&auto=compress,format",sifted.eu,English,,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Nuclear expansion could reduce gas demand but doesn\u2019t directly impact EU ETS price mechanics."", ""Nuclear expansion could reduce gas demand but doesn\u2019t directly impact EU ETS price mechanics."", ""Nuclear expansion could reduce gas demand but doesn\u2019t directly impact EU ETS price mechanics.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4376,https://www.hedgeweek.com/2022/03/31/313363/eex-becomes-foundation-member-h2global,,EEX becomes foundation member of H2Global,2022-03-31,,hedgeweek.com,English,United Kingdom,1,6,eu_ets_strong,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EEX\u2019s membership in H2Global may signal increased hydrogen trading activity, but does not directly impact EU ETS price dynamics."", ""EEX\u2019s membership in H2Global may signal increased hydrogen trading activity, but does not directly impact EU ETS price dynamics."", ""EEX\u2019s membership in H2Global may signal increased hydrogen trading activity, but does not directly impact EU ETS price dynamics.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
4382,https://www.moneyweb.co.za/news/international/power-sector-emissions-jumped-to-record-as-world-turned-to-coal/,,Power sector emissions jumped to record as world turned to coal,2022-04-02,https://www.moneyweb.co.za/wp-content/uploads/2022/03/385809939-1024x683.jpg,moneyweb.co.za,English,South Africa,2,3,carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Coal resurgence in power sector directly pressures EU ETS compliance costs and signals regulatory tightening."", ""Coal resurgence in power sector directly pressures EU ETS compliance costs and signals regulatory tightening."", ""Coal resurgence in power sector directly pressures EU ETS compliance costs and signals regulatory tightening.""]",8,1.0,-0.8,-0.8,"[8, 8, 8]"
4388,https://www.europa-nu.nl/id/vlrul8a3u0ya/nieuws/questions_and_answers_on_revised_eu,,Questions and Answers on Revised EU rules on Industrial Emissions,2022-04-05,https://www.europa-nu.nl/9353265/g/twcard.jpg,europa-nu.nl,English,Netherlands,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Revised EU rules on Industrial Emissions may indirectly affect emissions trading by altering compliance costs, but short-term price direction is not directly signaled."", ""Revised EU rules on Industrial Emissions may indirectly affect emissions trading by altering compliance costs, but short-term price direction is not directly signaled."", ""Revised EU rules on Industrial Emissions may indirectly affect emissions trading by altering compliance costs, but short-term price direction is not directly signaled.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4394,https://mondovisione.com/media-and-resources/news/eex-group-monthly-volumes-march-2022/,,EEX Group Monthly Volumes - March 2022,2022-04-07,,mondovisione.com,English,United States,1,6,eu_ets_strong,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Low volume data alone doesn't signal short-term price direction in EU ETS."", ""Low volume data alone doesn't signal short-term price direction in EU ETS."", ""Low volume data alone doesn't signal short-term price direction in EU ETS.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
4400,https://euobserver.com/green-economy/154602,,EU to assess Spain and Portugal price - cap plan  without delay  ,2022-04-09,https://media.euobserver.com/31827ec59dbb1e618f3f2f9a6c309a0d-800x.jpg,euobserver.com,English,United Kingdom,2,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""Spain and Portugal\u2019s price-cap plan could trigger market recalibration and affect EU ETS volatility."", ""Spain and Portugal\u2019s price-cap plan could trigger market recalibration and affect EU ETS volatility."", ""Spain and Portugal\u2019s price-cap plan could trigger market recalibration and affect EU ETS volatility.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
4406,https://worldoil.com/news/2022/4/11/shale-producers-court-european-buyers-in-bid-for-key-lng-market/,,Shale producers court European buyers in bid for key LNG market,2022-04-11,https://www.worldoil.com/media/nrbd2np3/lng-stock2_tanker1200-1.jpg,worldoil.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Shale producers seeking European buyers may increase LNG supply, potentially pressuring EU ETS prices if demand shifts from coal to gas."", ""Shale producers seeking European buyers may increase LNG supply, potentially pressuring EU ETS prices if demand shifts from coal to gas."", ""Shale producers seeking European buyers may increase LNG supply, potentially pressuring EU ETS prices if demand shifts from coal to gas.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
4412,https://energycentral.com/c/ec/eu-energy-outlook-2050-how-will-european-electricity-market-develop-over-next-30,,EU Energy Outlook 2050 : How will the European electricity market develop over the next 30 years ? ,2022-04-13,,energycentral.com,English,United States,1,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Long-term structural shifts in EU ETS pricing are influenced by decarbonization trajectories, but this headline doesn\u2019t specify immediate policy or market signals."", ""Long-term structural shifts in EU ETS pricing are influenced by decarbonization trajectories, but this headline doesn\u2019t specify immediate policy or market signals."", ""Long-term structural shifts in EU ETS pricing are influenced by decarbonization trajectories, but this headline doesn\u2019t specify immediate policy or market signals.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4418,https://www.wired.com/story/green-transition-russia-ukraine/,https://www.wired.com/story/green-transition-russia-ukraine/amp,Coal Threatens a Comeback as the EU Pulls Away From Russian Oil,2022-04-15,"https://media.wired.com/photos/6232a5df52a9731157d77d96/191:100/w_1280,c_limit/West-Burton-Coal-Power-Plant-EDF-Business2G500R1.jpg",wired.com,English,United States,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Coal resurgence risks undermining EU ETS price stability by increasing emissions-intensive energy demand."", ""Coal resurgence risks undermining EU ETS price stability by increasing emissions-intensive energy demand."", ""Coal resurgence risks undermining EU ETS price stability by increasing emissions-intensive energy demand.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
4424,https://localnews8.com/news/2022/04/17/electric-car-buyers-face-shortages-long-wait-times-amid-high-gas-prices/,,"Electric car buyers face shortages , long wait times amid high gas prices",2022-04-17,,localnews8.com,English,United States,2,2,carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Electric vehicle demand surge may indirectly pressure fossil fuel prices, but EU ETS is less directly affected by consumer EV choices."", ""Electric vehicle demand surge may indirectly pressure fossil fuel prices, but EU ETS is less directly affected by consumer EV choices."", ""Electric vehicle demand surge may indirectly pressure fossil fuel prices, but EU ETS is less directly affected by consumer EV choices.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4430,https://www.whitecase.com/publications/alert/eus-fifth-wave-russia-sanctions-target-russian-coal-imports-russia-related,,"EU Fifth Wave of Russia sanctions target Russian coal imports , Russia - related trusts and exclude Russian persons from EU road transport , public contracts and EU funding",2022-04-19,https://www.whitecase.com/sites/default/files/images/hero/2020/03/alert-hero-03-2020-g.jpg,whitecase.com,English,France,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Sanctions restricting Russian coal imports and EU funding could reduce demand for Russian-emitted carbon, potentially lifting EU ETS prices."", ""Sanctions restricting Russian coal imports and EU funding could reduce demand for Russian-emitted carbon, potentially lifting EU ETS prices."", ""Sanctions restricting Russian coal imports and EU funding could reduce demand for Russian-emitted carbon, potentially lifting EU ETS prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
4436,https://www.msn.com/en-us/news/world/eu-countries-edge-towards-deal-to-share-out-emissions-cutting-efforts/ar-AAWrq4c,,EU countries edge towards deal to share out emissions - cutting efforts,2022-04-21,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AAWruKc.img?&m=6&q=60&o=t&l=f&f=jpg,msn.com,English,United States,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Reduced emissions targets may lower compliance costs and signal weaker price pressure in the EU ETS."", ""Reduced emissions targets may lower compliance costs and signal weaker price pressure in the EU ETS."", ""Reduced emissions targets may lower compliance costs and signal weaker price pressure in the EU ETS.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
4442,https://www.theepochtimes.com/britains-steelmakers-scorched-by-white-hot-power-prices_4420455.html,https://m.theepochtimes.com/britains-steelmakers-scorched-by-white-hot-power-prices_4420455.html,Britain Steelmakers Scorched by White - Hot Power Prices,2022-04-23,https://img.theepochtimes.com/assets/uploads/2022/04/1.tagreuters.com2022binary_LYNXNPEI3L041-FILEDIMAGE-1200x750.jpg,theepochtimes.com,English,United States,1,2,carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""High power costs strain UK steelmakers, potentially reducing output and increasing emissions intensity, which may pressure EU ETS prices via supply-side effects."", ""High power costs strain UK steelmakers, potentially reducing output and increasing emissions intensity, which may pressure EU ETS prices via supply-side effects."", ""High power costs strain UK steelmakers, potentially reducing output and increasing emissions intensity, which may pressure EU ETS prices via supply-side effects.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
4448,https://www.politico.eu/article/ukraine-war-pressure-europe-balkans-new-gas-south/,https://www.politico.eu/article/ukraine-war-pressure-europe-balkans-new-gas-south/amp/,Ukraine war piles pressure on Southeastern Europe to find new gas,2022-04-25,"https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2022/04/20/GettyImages-1239354718-scaled.jpg",politico.eu,English,United States,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Ukraine\u2019s war disrupts gas flows, potentially increasing EU ETS demand as countries seek alternatives."", ""Ukraine\u2019s war disrupts gas flows, potentially increasing EU ETS demand as countries seek alternatives."", ""Ukraine\u2019s war disrupts gas flows, potentially increasing EU ETS demand as countries seek alternatives.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
4454,https://etfdb.com/climate-insights-channel/think-ahead-when-investing-in-carbon-allowances/,,Think Ahead When Investing in Carbon Allowances,2022-04-27,https://etfdb.com/media/W1siZiIsIjIwMjIvMDQvMjEvNmRkNGF6b2U4X1doZW5fSW52ZXN0aW5nX2luX0NhcmJvbl9BbGxvd2FuY2VzX1RoaW5rX0FoZWFkLnBuZyJdLFsicCIsInRodW1iIiwiNjAweDMxNV4iXV0/When-Investing-in-Carbon-Allowances-Think-Ahead.png,etfdb.com,English,China,1,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline is generic and lacks specific market indicators to influence short-term EU ETS price movement."", ""The headline is generic and lacks specific market indicators to influence short-term EU ETS price movement."", ""The headline is generic and lacks specific market indicators to influence short-term EU ETS price movement.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4460,https://afloat.ie/port-news/port-and-shipping-news/item/54370-europe-s-ports-welcome-ep-tran-efforts-to-solve-the-risk-of-carbon-and-business-leakage,,Ports in Europe Welcome EP - TRAN Efforts to Solve Risk of Carbon and Business Leakage,2022-04-29,https://afloat.ie/media/k2/items/cache/8f582cb0f79754ccc9b38746a51b06e2_L.jpg,afloat.ie,English,Ireland,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""EP-TRAN efforts may boost compliance and reduce leakage, supporting price stability."", ""EP-TRAN efforts may boost compliance and reduce leakage, supporting price stability."", ""EP-TRAN efforts may boost compliance and reduce leakage, supporting price stability.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
4466,https://www.zerohedge.com/markets/diesel-market-soaring-and-gasoline-prices-will-catch-summer,,"The Diesel Market Is Soaring , And Gasoline Prices Will Catch Up This Summer",2022-05-01,https://assets.zerohedge.com/s3fs-public/styles/16_9_max_700/public/2022-04/record%20gas%20prices.jpg?ce28&itok=4csRzokX,zerohedge.com,English,United States,2,3,carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Diesel demand surge may temporarily boost ETS prices, but gasoline\u2019s lagging impact suggests limited overall market influence."", ""Diesel demand surge may temporarily boost ETS prices, but gasoline\u2019s lagging impact suggests limited overall market influence."", ""Diesel demand surge may temporarily boost ETS prices, but gasoline\u2019s lagging impact suggests limited overall market influence.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4472,https://gettysburgconnection.org/how-us-trees-are-powering-europes-renewable-energy-goals/,,How US trees are powering Europe renewable energy goals,2022-05-03,https://cdn.gettysburgconnection.org/wp-content/uploads/2022/05/EuropeanUnionEnergySupply.jpg,gettysburgconnection.org,English,,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""US tree biomass may indirectly support EU renewables but has minimal direct impact on EU ETS pricing."", ""US tree biomass may indirectly support EU renewables but has minimal direct impact on EU ETS pricing."", ""US tree biomass may indirectly support EU renewables but has minimal direct impact on EU ETS pricing.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
4478,https://www.washingtonexaminer.com/opinion/op-eds/fewer-gas-pipelines-will-mean-higher-carbon-emissions-and-more-russian-threats,https://www.washingtonexaminer.com/opinion/op-eds/fewer-gas-pipelines-will-mean-higher-carbon-emissions-and-more-russian-threats?_amp=true,Fewer gas pipelines will mean higher carbon emissions and more Russian threats,2022-05-05,http://mediadc-brightspot.s3.amazonaws.com/54/92/d903edcf412e92b1eb1763fc1643/310916637-1-20.jpg,washingtonexaminer.com,English,United States,2,4,carbon_terms=3;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Reduced pipeline capacity may constrain EU gas supply, increasing reliance on Russian gas and potentially raising emissions due to less efficient alternatives."", ""Reduced pipeline capacity may constrain EU gas supply, increasing reliance on Russian gas and potentially raising emissions due to less efficient alternatives."", ""Reduced pipeline capacity may constrain EU gas supply, increasing reliance on Russian gas and potentially raising emissions due to less efficient alternatives.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
4484,https://www.forbes.com/sites/alexknapp/2022/05/07/mckinsey-on-moving-to-net-zero-under-30-europe-and-a-better-battery-factory/,,"McKinsey On Moving To Net Zero , Under 30 Europe And A Better Battery Factory",2022-05-07,"https://imageio.forbes.com/specials-images/imageserve/62758d479c72fc1cad77f5c6/0x0.jpg?format=jpg&crop=1332,999,x0,y68,safe",forbes.com,English,United States,2,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""McKinsey\u2019s commentary on net zero and battery factories may signal policy shifts but lacks immediate market data to confirm short-term ETS price direction."", ""McKinsey\u2019s commentary on net zero and battery factories may signal policy shifts but lacks immediate market data to confirm short-term ETS price direction."", ""McKinsey\u2019s commentary on net zero and battery factories may signal policy shifts but lacks immediate market data to confirm short-term ETS price direction.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
