04.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,56.37,54.04,120.00,56.82,56.03,"3,099,500","5,677,500",115,38,4.42,"49,370","218,365","271,971","172,194","254,727",1.83,26,18,"174,718,815",EU,"1,832,025","3,184,905","4,960,560","535,515","3,945,900",,"1,719,285","1,521,990","6,454,365","15,107,160","2,480,280","8,962,830","676,440","2,677,575","789,180","14,064,315",0,"15,417,195","20,659,605",0,"507,330",0,"366,405","38,500,710","225,480","13,754,280","5,467,890","1,042,845",,"3,128,535","2,874,870","1,324,695","789,180","1,747,470",
02.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,57.07,56.01,120.00,58.54,57.55,"3,099,500","3,423,000",85,70,3.40,"40,271","136,920","147,560","129,146","146,441",1.10,25,24,"176,888,465",EU,"1,854,775","3,224,455","5,022,160","542,165","3,994,900",,"1,740,635","1,540,890","6,534,515","15,294,760","2,511,080","9,074,130","684,840","2,710,825","798,980","14,238,965",0,"15,608,645","20,916,155",0,"513,630",0,"370,955","38,978,810","228,280","13,925,080","5,535,790","1,055,795",,"3,167,385","2,910,570","1,341,145","798,980","1,769,170",
28.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,59.86,40.00,120.00,61.10,59.66,"3,099,500","4,523,500",93,34,3.58,"48,640","173,981","241,256","163,132","251,131",1.46,26,19,"185,536,070",EU,"1,945,450","3,382,090","5,267,680","568,670","4,190,200",,"1,825,730","1,616,220","6,853,970","16,042,480","2,633,840","9,517,740","718,320","2,843,350","838,040","14,935,070",0,"16,371,710","21,938,690",0,"538,740",0,"389,090","40,884,380","239,440","14,605,840","5,806,420","1,107,410",,"3,322,230","3,052,860","1,406,710","838,040","1,855,660",
27.03.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,60.56,50.00,120.00,60.55,59.62,"2,310,000","4,096,000",84,19,3.23,"48,762","157,538","246,936","256,667","355,533",1.77,26,9,"139,893,600",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139,893,600",,,,,,
26.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,63.25,56.99,120.00,63.99,63.16,"3,099,500","4,721,500",94,39,3.62,"50,229","181,596","286,576","147,595","290,498",1.52,26,21,"196,043,375",EU,"2,055,625","3,573,625","5,566,000","600,875","4,427,500",,"1,929,125","1,707,750","7,242,125","16,951,000","2,783,000","10,056,750","759,000","3,004,375","885,500","15,780,875",0,"17,298,875","23,181,125",0,"569,250",0,"411,125","43,199,750","253,000","15,433,000","6,135,250","1,170,125",,"3,510,375","3,225,750","1,486,375","885,500","1,960,750",
25.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,62.09,56.35,120.00,62.24,61.55,"3,099,500","5,437,000",104,23,3.71,"52,279","194,179","281,655","221,393","314,619",1.75,28,14,"192,447,955",EU,"2,017,925","3,508,085","5,463,920","589,855","4,346,300",,"1,893,745","1,676,430","7,109,305","16,640,120","2,731,960","9,872,310","745,080","2,949,275","869,260","15,491,455",0,"16,981,615","22,755,985",0,"558,810",0,"403,585","42,407,470","248,360","15,149,960","6,022,730","1,148,665",,"3,445,995","3,166,590","1,459,115","869,260","1,924,790",
22.03.2024,11:00,Auction 4. Period DE,T3PA,successful,57.93,55.00,120.00,58.69,57.80,"1,796,000","3,352,000",85,31,3.27,"39,435","128,923","132,552","81,636","107,942",1.87,26,22,"104,042,280",DE,,,,,,"104,042,280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,58.00,54.80,120.00,58.61,57.77,"3,104,500","4,966,500",100,35,3.45,"49,665","171,259","232,653","147,833","223,512",1.60,29,21,"180,061,000",EU,"1,885,000","3,277,000","5,104,000","551,000","4,060,000",,"1,769,000","1,566,000","6,641,000","15,544,000","2,552,000","9,222,000","696,000","2,755,000","812,000","14,471,000","203,000","15,863,000","21,257,000","87,000","522,000",0,"377,000","39,614,000","232,000","14,152,000","5,626,000","1,073,000",,"3,219,000","2,958,000","1,363,000","812,000","1,798,000",
20.03.2024,11:00,EUAA Auction CAP3 EU,EAA3,successful,57.90,56.66,62.37,58.13,58.01,"906,000","1,537,000",61,37,4.36,"25,197","109,786","94,304","64,714","61,301",1.70,14,14,"52,457,400",EU,"1,360,650","1,852,800","636,900","463,200","665,850",,"1,679,100","173,700","3,358,200","9,611,400","1,389,600","7,295,400","492,150","636,900","1,244,850",,"579,000","7,932,300",,0,"289,500","231,600","347,400",,"376,350",,"2,779,200","2,721,300",,"2,518,650","1,215,900","2,402,850","86,850","115,800",
19.03.2024,11:01,Auction 4. Period CAP3 EU,T3PA,successful,59.00,56.50,120.00,59.86,58.91,"3,099,500","4,753,500",100,46,3.85,"47,535","182,827","182,475","140,886","169,119",1.53,26,22,"182,870,500",EU,"1,917,500","3,333,500","5,192,000","560,500","4,130,000",,"1,799,500","1,593,000","6,755,500","15,812,000","2,596,000","9,381,000","708,000","2,802,500","826,000","14,720,500",0,"16,136,500","21,623,500",0,"531,000",0,"383,500","40,297,000","236,000","14,396,000","5,723,000","1,091,500",,"3,274,500","3,009,000","1,386,500","826,000","1,829,000",
18.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,59.42,55.20,120.00,60.49,59.13,"3,099,500","5,318,000",104,31,3.85,"51,135","196,963","236,764","147,595","209,680",1.72,27,21,"184,172,290",EU,"1,931,150","3,357,230","5,228,960","564,490","4,159,400",,"1,812,310","1,604,340","6,803,590","15,924,560","2,614,480","9,447,780","713,040","2,822,450","831,880","14,825,290",0,"16,251,370","21,777,430",0,"534,780",0,"386,230","40,583,860","237,680","14,498,480","5,763,740","1,099,270",,"3,297,810","3,030,420","1,396,370","831,880","1,842,020",
15.03.2024,11:00,Auction 4. Period DE,T3PA,successful,57.75,54.53,120.00,57.76,56.66,"1,796,000","4,171,000",101,11,3.88,"41,297","160,423","143,453","179,600","161,822",2.32,26,10,"103,719,000",DE,,,,,,"103,719,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,54.25,52.01,120.00,54.47,53.72,"3,099,500","5,603,500",118,24,4.37,"47,487","207,537","268,907","163,132","242,785",1.81,27,19,"168,147,875",EU,"1,763,125","3,065,125","4,774,000","515,375","3,797,500",,"1,654,625","1,464,750","6,211,625","14,539,000","2,387,000","8,625,750","651,000","2,576,875","759,500","13,535,375",0,"14,837,375","19,882,625",0,"488,250",0,"352,625","37,052,750","217,000","13,237,000","5,262,250","1,003,625",,"3,010,875","2,766,750","1,274,875","759,500","1,681,750",
13.03.2024,11:01,Auction 4. Period CAP3 PL,T3PA,successful,54.92,51.94,120.00,55.13,54.48,"2,310,000","4,569,500",121,29,4.32,"37,764","163,196","171,198","128,333","147,666",1.98,28,18,"126,865,200",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,865,200",,,,,,
12.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,54.21,51.76,120.00,54.16,53.54,"3,099,500","5,310,500",121,24,4.65,"43,888","204,250","286,380","221,393","325,292",1.71,26,14,"168,023,895",EU,"1,761,825","3,062,865","4,770,480","514,995","3,794,700",,"1,653,405","1,463,670","6,207,045","14,528,280","2,385,240","8,619,390","650,520","2,574,975","758,940","13,525,395",0,"14,826,435","19,867,965",0,"487,890",0,"352,365","37,025,430","216,840","13,227,240","5,258,370","1,002,885",,"3,008,655","2,764,710","1,273,935","758,940","1,680,510",
11.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,54.43,52.88,120.00,55.39,54.49,"3,099,500","4,050,500",104,57,4.16,"38,947","162,020","196,662","129,146","176,609",1.31,25,24,"168,705,785",EU,"1,768,975","3,075,295","4,789,840","517,085","3,810,100",,"1,660,115","1,469,610","6,232,235","14,587,240","2,394,920","8,654,370","653,160","2,585,425","762,020","13,580,285",0,"14,886,605","19,948,595",0,"489,870",0,"353,795","37,175,690","217,720","13,280,920","5,279,710","1,006,955",,"3,020,865","2,775,930","1,279,105","762,020","1,687,330",
08.03.2024,11:00,Auction 4. Period DE,T3PA,successful,57.10,55.15,120.00,57.83,57.01,"1,796,000","3,222,000",89,32,4.05,"36,202","146,455","141,541","94,526","111,278",1.79,22,19,"102,551,600",DE,,,,,,"102,551,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,56.94,54.83,120.00,57.76,57.03,"3,099,500","4,351,000",94,55,3.62,"46,287","167,346","185,485","140,886","172,423",1.40,26,22,"176,485,530",EU,"1,850,550","3,217,110","5,010,720","540,930","3,985,800",,"1,736,670","1,537,380","6,519,630","15,259,920","2,505,360","9,053,460","683,280","2,704,650","797,160","14,206,530",0,"15,573,090","20,868,510",0,"512,460",0,"370,110","38,890,020","227,760","13,893,360","5,523,180","1,053,390",,"3,160,170","2,903,940","1,338,090","797,160","1,765,140",
05.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,59.14,55.01,120.00,60.01,57.66,"3,099,500","5,711,500",100,16,4.00,"57,115","228,460","249,683","344,389","271,533",1.84,25,9,"183,304,430",EU,"1,922,050","3,341,410","5,204,320","561,830","4,139,800",,"1,803,770","1,596,780","6,771,530","15,849,520","2,602,160","9,403,260","709,680","2,809,150","827,960","14,755,430",0,"16,174,790","21,674,810",0,"532,260",0,"384,410","40,392,620","236,560","14,430,160","5,736,580","1,094,090",,"3,282,270","3,016,140","1,389,790","827,960","1,833,340",
04.03.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,51.76,49.99,120.00,53.72,52.00,"3,099,500","4,100,500",107,71,3.96,"38,322","151,870","179,907","123,980","156,379",1.32,27,25,"160,430,120",EU,"1,682,200","2,924,440","4,554,880","491,720","3,623,200",,"1,578,680","1,397,520","5,926,520","13,871,680","2,277,440","8,229,840","621,120","2,458,600","724,640","12,914,120",0,"14,156,360","18,970,040",0,"465,840",0,"336,440","35,352,080","207,040","12,629,440","5,020,720","957,560",,"2,872,680","2,639,760","1,216,360","724,640","1,604,560",
01.03.2024,11:01,Auction 4. Period DE,T3PA,successful,53.60,50.98,120.00,54.03,53.36,"1,796,000","3,276,000",95,27,4.13,"34,484","142,435","136,194","99,778","114,749",1.82,23,18,"96,265,600",DE,,,,,,"96,265,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,54.90,49.00,120.00,55.85,54.85,"3,099,500","4,478,500",93,42,4.65,"48,156","223,925","204,753","172,194","187,744",1.44,20,18,"170,162,550",EU,"1,784,250","3,101,850","4,831,200","521,550","3,843,000",,"1,674,450","1,482,300","6,286,050","14,713,200","2,415,600","8,729,100","658,800","2,607,750","768,600","13,697,550",0,"15,015,150","20,120,850",0,"494,100",0,"356,850","37,496,700","219,600","13,395,600","5,325,300","1,015,650",,"3,046,950","2,799,900","1,290,150","768,600","1,701,900",
28.02.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,54.94,50.46,120.00,56.09,53.75,"2,310,000","4,768,000",96,13,4.17,"49,667","207,304","195,322","256,667","184,960",2.06,23,9,"126,911,400",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,911,400",,,,,,
27.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,51.12,49.08,120.00,51.95,51.03,"3,099,500","4,607,000",102,40,4.64,"45,167","209,409","342,305","163,132","338,421",1.49,22,19,"158,446,440",EU,"1,661,400","2,888,280","4,498,560","485,640","3,578,400",,"1,559,160","1,380,240","5,853,240","13,700,160","2,249,280","8,128,080","613,440","2,428,200","715,680","12,754,440",0,"13,981,320","18,735,480",0,"460,080",0,"332,280","34,914,960","204,480","12,473,280","4,958,640","945,720",,"2,837,160","2,607,120","1,201,320","715,680","1,584,720",
26.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,50.65,48.46,100.00,50.95,50.20,"3,099,500","5,055,500",89,17,4.24,"56,803","240,738","325,371","258,292","332,008",1.63,21,12,"156,989,675",EU,"1,646,125","2,861,725","4,457,200","481,175","3,545,500",,"1,544,825","1,367,550","5,799,425","13,574,200","2,228,600","8,053,350","607,800","2,405,875","709,100","12,637,175",0,"13,852,775","18,563,225",0,"455,850",0,"329,225","34,593,950","202,600","12,358,600","4,913,050","937,025",,"2,811,075","2,583,150","1,190,275","709,100","1,570,150",
23.02.2024,11:00,Auction 4. Period DE,T3PA,successful,49.50,47.66,120.00,50.49,49.49,"1,796,000","3,110,500",95,44,3.96,"32,742","129,604","129,971","81,636","103,666",1.73,24,22,"88,902,000",DE,,,,,,"88,902,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,51.55,49.12,120.00,52.23,51.15,"3,099,500","5,084,000",106,30,4.08,"47,962","195,538","222,864","140,886","198,235",1.64,26,22,"159,779,225",EU,"1,675,375","2,912,575","4,536,400","489,725","3,608,500",,"1,572,275","1,391,850","5,902,475","13,815,400","2,268,200","8,196,450","618,600","2,448,625","721,700","12,861,725",0,"14,098,925","18,893,075",0,"463,950",0,"335,075","35,208,650","206,200","12,578,200","5,000,350","953,675",,"2,861,025","2,629,050","1,211,425","721,700","1,598,050",
20.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,51.80,48.36,120.00,52.44,51.32,"3,099,500","5,340,000",92,24,4.18,"58,043","242,727","313,154","193,719","302,882",1.72,22,16,"160,554,100",EU,"1,683,500","2,926,700","4,558,400","492,100","3,626,000",,"1,579,900","1,398,600","5,931,100","13,882,400","2,279,200","8,236,200","621,600","2,460,500","725,200","12,924,100",0,"14,167,300","18,984,700",0,"466,200",0,"336,700","35,379,400","207,200","12,639,200","5,024,600","958,300",,"2,874,900","2,641,800","1,217,300","725,200","1,605,800",
19.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,53.00,50.00,120.00,53.89,52.90,"3,099,500","4,520,000",92,41,4.00,"49,130","196,522","192,074","140,886","159,502",1.46,23,22,"164,273,500",EU,"1,722,500","2,994,500","4,664,000","503,500","3,710,000",,"1,616,500","1,431,000","6,068,500","14,204,000","2,332,000","8,427,000","636,000","2,517,500","742,000","13,223,500",0,"14,495,500","19,424,500",0,"477,000",0,"344,500","36,199,000","212,000","12,932,000","5,141,000","980,500",,"2,941,500","2,703,000","1,245,500","742,000","1,643,000",
16.02.2024,11:00,Auction 4. Period DE,T3PA,successful,55.12,52.99,120.00,55.69,55.01,"1,796,000","3,228,000",89,30,4.05,"36,270","146,727","194,257","99,778","192,513",1.80,22,18,"98,995,520",DE,,,,,,"98,995,520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.02.2024,11:01,Auction 4. Period CAP3 EU,T3PA,successful,54.87,52.06,120.00,55.30,54.40,"3,099,500","5,614,500",103,27,3.55,"54,510","193,603","266,539","172,194","289,718",1.81,29,18,"170,069,565",EU,"1,783,275","3,100,155","4,828,560","521,265","3,840,900",,"1,673,535","1,481,490","6,282,615","14,705,160","2,414,280","8,724,330","658,440","2,606,325","768,180","13,690,065",0,"15,006,945","20,109,855",0,"493,830",0,"356,655","37,476,210","219,480","13,388,280","5,322,390","1,015,095",,"3,045,285","2,798,370","1,289,445","768,180","1,700,970",
14.02.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,54.07,52.03,120.00,54.34,53.57,"2,310,000","4,822,500",112,23,4.15,"43,058","178,611","171,567","135,882","144,747",2.09,27,17,"124,901,700",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124,901,700",,,,,,
13.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,54.24,52.48,120.00,55.54,53.95,"3,099,500","5,189,000",114,34,4.38,"45,518","199,577","207,037","147,595","189,203",1.67,26,21,"168,116,880",EU,"1,762,800","3,064,560","4,773,120","515,280","3,796,800",,"1,654,320","1,464,480","6,210,480","14,536,320","2,386,560","8,624,160","650,880","2,576,400","759,360","13,532,880",0,"14,834,640","19,878,960",0,"488,160",0,"352,560","37,045,920","216,960","13,234,560","5,261,280","1,003,440",,"3,010,320","2,766,240","1,274,640","759,360","1,681,440",
12.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,55.84,50.07,120.00,57.41,55.84,"3,099,500","4,626,000",116,58,4.14,"39,879","165,214","173,787","114,796","136,753",1.49,28,27,"173,076,080",EU,"1,814,800","3,154,960","4,913,920","530,480","3,908,800",,"1,703,120","1,507,680","6,393,680","14,965,120","2,456,960","8,878,560","670,080","2,652,400","781,760","13,932,080",0,"15,272,240","20,465,360",0,"502,560",0,"362,960","38,138,720","223,360","13,624,960","5,416,480","1,033,040",,"3,099,120","2,847,840","1,312,240","781,760","1,731,040",
09.02.2024,11:00,Auction 4. Period DE,T3PA,successful,57.24,55.01,120.00,58.57,57.24,"1,796,000","3,213,000",87,44,3.95,"36,931","146,045","134,164","89,800","106,755",1.79,22,20,"102,803,040",DE,,,,,,"102,803,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,59.85,57.36,120.00,60.68,59.67,"3,099,500","4,854,000",107,37,4.12,"45,364","186,692","220,042","134,761","199,787",1.57,26,23,"185,505,075",EU,"1,945,125","3,381,525","5,266,800","568,575","4,189,500",,"1,825,425","1,615,950","6,852,825","16,039,800","2,633,400","9,516,150","718,200","2,842,875","837,900","14,932,575",0,"16,368,975","21,935,025",0,"538,650",0,"389,025","40,877,550","239,400","14,603,400","5,805,450","1,107,225",,"3,321,675","3,052,350","1,406,475","837,900","1,855,350",
06.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,60.25,58.01,120.00,61.63,60.00,"3,099,500","5,260,500",96,24,4.00,"54,797","219,188","217,695","182,324","194,407",1.70,24,17,"186,744,875",EU,"1,958,125","3,404,125","5,302,000","572,375","4,217,500",,"1,837,625","1,626,750","6,898,625","16,147,000","2,651,000","9,579,750","723,000","2,861,875","843,500","15,032,375",0,"16,478,375","22,081,625",0,"542,250",0,"391,625","41,150,750","241,000","14,701,000","5,844,250","1,114,625",,"3,343,875","3,072,750","1,415,875","843,500","1,867,750",
05.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,60.68,55.00,120.00,61.18,60.41,"3,099,500","5,122,000",112,35,3.86,"45,732","176,621","199,038","140,886","172,035",1.65,29,22,"188,077,660",EU,"1,972,100","3,428,420","5,339,840","576,460","4,247,600",,"1,850,740","1,638,360","6,947,860","16,262,240","2,669,920","9,648,120","728,160","2,882,300","849,520","15,139,660",0,"16,595,980","22,239,220",0,"546,120",0,"394,420","41,444,440","242,720","14,805,920","5,885,960","1,122,580",,"3,367,740","3,094,680","1,425,980","849,520","1,881,080",
02.02.2024,11:00,Auction 4. Period DE,T3PA,successful,60.92,59.01,120.00,61.88,60.82,"1,796,000","3,322,500",98,41,4.08,"33,903","138,438","135,731","81,636","108,949",1.85,24,22,"109,412,320",DE,,,,,,"109,412,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.02.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,61.09,59.55,120.00,63.16,61.50,"3,099,500","3,874,000",93,69,3.88,"41,656","161,417","176,200","134,761","162,123",1.25,24,23,"189,348,455",EU,"1,985,425","3,451,585","5,375,920","580,355","4,276,300",,"1,863,245","1,649,430","6,994,805","16,372,120","2,687,960","9,713,310","733,080","2,901,775","855,260","15,241,955",0,"16,708,115","22,389,485",0,"549,810",0,"397,085","41,724,470","244,360","14,905,960","5,925,730","1,130,165",,"3,390,495","3,115,590","1,435,615","855,260","1,893,790",
31.01.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,62.27,59.59,72.00,62.10,61.78,"2,310,000","4,295,500",90,24,3.33,"47,728","159,093","197,580","135,882","204,534",1.86,27,17,"143,843,700",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,843,700",,,,,,
30.01.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,59.82,55.00,120.00,61.26,59.62,"3,099,500","4,870,500",100,36,4.00,"48,705","194,820","234,851","163,132","224,521",1.57,25,19,"185,412,090",EU,"1,944,150","3,379,830","5,264,160","568,290","4,187,400",,"1,824,510","1,615,140","6,849,390","16,031,760","2,632,080","9,511,380","717,840","2,841,450","837,480","14,925,090",0,"16,360,770","21,924,030",0,"538,380",0,"388,830","40,857,060","239,280","14,596,080","5,802,540","1,106,670",,"3,320,010","3,050,820","1,405,770","837,480","1,854,420",
29.01.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,60.81,55.00,120.00,62.88,60.83,"3,099,500","4,379,500",98,53,3.92,"44,689","175,180","250,419","140,886","248,061",1.41,25,22,"188,480,595",EU,"1,976,325","3,435,765","5,351,280","577,695","4,256,700",,"1,854,705","1,641,870","6,962,745","16,297,080","2,675,640","9,668,790","729,720","2,888,475","851,340","15,172,095",0,"16,631,535","22,286,865",0,"547,290",0,"395,265","41,533,230","243,240","14,837,640","5,898,570","1,124,985",,"3,374,955","3,101,310","1,429,035","851,340","1,885,110",
26.01.2024,11:00,Auction 4. Period DE,T3PA,successful,61.95,59.01,120.00,61.86,60.72,"1,796,000","3,725,000",92,8,3.41,"40,489","137,963","170,217","224,500","213,332",2.07,27,8,"111,262,200",DE,,,,,,"111,262,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.01.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,61.95,59.72,120.00,62.70,61.72,"3,099,500","4,840,000",105,37,4.04,"46,095","186,154","190,052","140,886","153,366",1.56,26,22,"192,014,025",EU,"2,013,375","3,500,175","5,451,600","588,525","4,336,500",,"1,889,475","1,672,650","7,093,275","16,602,600","2,725,800","9,850,050","743,400","2,942,625","867,300","15,456,525",0,"16,943,325","22,704,675",0,"557,550",0,"402,675","42,311,850","247,800","15,115,800","6,009,150","1,146,075",,"3,438,225","3,159,450","1,455,825","867,300","1,920,450",
24.01.2024,11:00,EUAA Auction CAP3 EU,EAA3,successful,62.00,60.28,63.78,61.85,61.90,"906,000","1,674,000",59,26,4.54,"28,373","128,769","119,421","82,364","99,300",1.85,13,11,"56,172,000",EU,"1,457,000","1,984,000","682,000","496,000","713,000",,"1,798,000","186,000","3,596,000","10,292,000","1,488,000","7,812,000","527,000","682,000","1,333,000",,"620,000","8,494,000",,0,"310,000","248,000","372,000",,"403,000",,"2,976,000","2,914,000",,"2,697,000","1,302,000","2,573,000","93,000","124,000",
23.01.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,60.55,55.00,120.00,61.17,60.25,"3,099,500","5,086,500",93,27,3.88,"54,694","211,938","287,575","172,194","274,725",1.64,24,18,"187,674,725",EU,"1,967,875","3,421,075","5,328,400","575,225","4,238,500",,"1,846,775","1,634,850","6,932,975","16,227,400","2,664,200","9,627,450","726,600","2,876,125","847,700","15,107,225",0,"16,560,425","22,191,575",0,"544,950",0,"393,575","41,355,650","242,200","14,774,200","5,873,350","1,120,175",,"3,360,525","3,088,050","1,422,925","847,700","1,877,050",
22.01.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,59.74,55.00,120.00,60.80,59.39,"3,099,500","5,031,000",99,26,4.30,"50,818","218,739","224,324","182,324","218,000",1.62,23,17,"185,164,130",EU,"1,941,550","3,375,310","5,257,120","567,530","4,181,800",,"1,822,070","1,612,980","6,840,230","16,010,320","2,628,560","9,498,660","716,880","2,837,650","836,360","14,905,130",0,"16,338,890","21,894,710",0,"537,660",0,"388,310","40,802,420","238,960","14,576,560","5,794,780","1,105,190",,"3,315,570","3,046,740","1,403,890","836,360","1,851,940",
19.01.2024,11:00,Auction 4. Period DE,T3PA,successful,61.93,58.47,120.00,61.76,60.55,"1,796,000","3,861,000",87,13,3.48,"44,379","154,440","149,403","199,556","149,437",2.15,25,9,"111,226,280",DE,,,,,,"111,226,280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.01.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,61.28,55.00,120.00,61.88,60.84,"3,099,500","5,220,000",93,20,3.72,"56,129","208,800","271,090","221,393","293,005",1.68,25,14,"189,937,360",EU,"1,991,600","3,462,320","5,392,640","582,160","4,289,600",,"1,869,040","1,654,560","7,016,560","16,423,040","2,696,320","9,743,520","735,360","2,910,800","857,920","15,289,360",0,"16,760,080","22,459,120",0,"551,520",0,"398,320","41,854,240","245,120","14,952,320","5,944,160","1,133,680",,"3,401,040","3,125,280","1,440,080","857,920","1,899,680",
17.01.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,62.96,61.32,120.00,63.87,62.66,"2,310,000","4,431,000",80,24,3.48,"55,388","192,652","169,007","144,375","158,958",1.92,23,16,"145,437,600",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,437,600",,,,,,
16.01.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,63.20,60.28,120.00,63.45,62.69,"3,099,500","5,198,000",104,26,4.00,"49,981","199,923","214,911","172,194","215,000",1.68,26,18,"195,888,400",EU,"2,054,000","3,570,800","5,561,600","600,400","4,424,000",,"1,927,600","1,706,400","7,236,400","16,937,600","2,780,800","10,048,800","758,400","3,002,000","884,800","15,768,400",0,"17,285,200","23,162,800",0,"568,800",0,"410,800","43,165,600","252,800","15,420,800","6,130,400","1,169,200",,"3,507,600","3,223,200","1,485,200","884,800","1,959,200",
15.01.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,63.50,60.00,120.00,64.25,62.96,"3,099,500","5,324,000",106,30,4.42,"50,226","221,833","223,655","182,324","198,819",1.72,24,17,"196,818,250",EU,"2,063,750","3,587,750","5,588,000","603,250","4,445,000",,"1,936,750","1,714,500","7,270,750","17,018,000","2,794,000","10,096,500","762,000","3,016,250","889,000","15,843,250",0,"17,367,250","23,272,750",0,"571,500",0,"412,750","43,370,500","254,000","15,494,000","6,159,500","1,174,750",,"3,524,250","3,238,500","1,492,250","889,000","1,968,500",
