27.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.01,45.00,92.00,82.35,82.61,"2,295,500","5,770,500",94,27,4.95,"61,388","303,711","468,309","191,292","205,919",2.51,19,12,"190,549,455",EU,"2,780,835","1,079,130","9,878,190","747,090","4,897,590",,"622,575","2,531,805","9,919,695","24,031,395","2,075,250","13,738,155","1,037,625","2,946,855",0,"24,404,940",0,"23,699,355",0,"747,090",0,"622,575","41,629,515","249,030","8,384,010","207,525",,"4,980,600","3,486,420","2,033,745","1,286,655","2,531,805",
24.06.2022,11:00,Auction 4. Period DE,T3PA,successful,82.90,45.00,92.00,82.42,83.11,"1,944,000","4,500,500",72,44,3.79,"62,507","236,868","457,559","114,353","154,442",2.32,19,17,"161,157,600",DE,,,,,,"161,157,600",,,,,,,,,,,,,,,,,,,,,,,,,,,
23.06.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,81.07,45.00,95.00,81.22,81.29,"2,295,500","4,041,000",83,48,3.95,"48,687","192,429","264,041","127,528","188,563",1.76,21,18,"186,096,185",EU,"2,715,845","1,053,910","9,647,330","729,630","4,783,130",,"608,025","2,472,635","9,687,865","23,469,765","2,026,750","13,417,085","1,013,375","2,877,985",0,"23,834,580",0,"23,145,485",0,"729,630",0,"608,025","40,656,605","243,210","8,188,070","202,675",,"4,864,200","3,404,940","1,986,215","1,256,585","2,472,635",
22.06.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,83.06,45.00,89.30,83.35,83.71,"2,658,000","4,813,000",87,64,5.44,"55,322","300,813","569,006","177,200","346,886",1.81,16,15,"220,773,480",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"220,773,480",,,,,,
21.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.26,45.00,92.00,83.63,84.00,"2,295,500","5,109,000",77,27,4.28,"66,351","283,833","538,584","176,577","326,373",2.23,18,13,"193,418,830",EU,"2,822,710","1,095,380","10,026,940","758,340","4,971,340",,"631,950","2,569,930","10,069,070","24,393,270","2,106,500","13,945,030","1,053,250","2,991,230",0,"24,772,440",0,"24,056,230",0,"758,340",0,"631,950","42,256,390","252,780","8,510,260","210,650",,"5,055,600","3,538,920","2,064,370","1,306,030","2,569,930",
20.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.51,45.00,92.00,82.55,83.01,"2,295,500","4,612,500",76,24,4.00,"60,691","242,763","350,746","176,577","211,609",2.01,19,13,"191,697,205",EU,"2,797,585","1,085,630","9,937,690","751,590","4,927,090",,"626,325","2,547,055","9,979,445","24,176,145","2,087,750","13,820,905","1,043,875","2,964,605",0,"24,551,940",0,"23,842,105",0,"751,590",0,"626,325","41,880,265","250,530","8,434,510","208,775",,"5,010,600","3,507,420","2,045,995","1,294,405","2,547,055",
17.06.2022,11:00,Auction 4. Period DE,T3PA,successful,83.00,45.00,95.00,82.31,82.30,"1,944,000","4,873,500",85,27,4.25,"57,335","243,675","461,020","243,000","210,901",2.51,20,8,"161,352,000",DE,,,,,,"161,352,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
16.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.95,45.00,88.00,84.64,85.52,"2,295,500","5,180,500",75,23,3.95,"69,073","272,658","506,512","153,033","282,752",2.26,19,15,"197,298,225",EU,"2,879,325","1,117,350","10,228,050","773,550","5,071,050",,"644,625","2,621,475","10,271,025","24,882,525","2,148,750","14,224,725","1,074,375","3,051,225",0,"25,269,300",0,"24,538,725",0,"773,550",0,"644,625","43,103,925","257,850","8,680,950","214,875",,"5,157,000","3,609,900","2,105,775","1,332,225","2,621,475",
15.06.2022,11:00,EUAA Auction CAP3 EU,EAA3,successful,84.45,82.01,87.00,84.45,84.43,"600,000","1,250,000",34,17,4.25,"36,765","156,250","175,619","85,714","98,321",2.08,8,7,"50,670,000",EU,"1,308,975","1,815,675","591,150","422,250","633,375",,"1,604,550","168,900","3,251,325","9,289,500","1,351,200","7,051,575","464,475","591,150","1,224,525",,"591,150","7,684,950",0,"295,575","211,125","337,800",,"380,025","2,660,175","2,617,950",,"2,449,050","1,182,300","2,322,375","84,450","84,450",
14.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,82.31,45.00,83.50,81.16,81.76,"2,295,500","5,735,500",79,19,3.59,"72,601","260,705","472,771","229,550","304,825",2.50,22,10,"188,942,605",EU,"2,757,385","1,070,030","9,794,890","740,790","4,856,290",,"617,325","2,510,455","9,836,045","23,828,745","2,057,750","13,622,305","1,028,875","2,922,005",0,"24,199,140",0,"23,499,505",0,"740,790",0,"617,325","41,278,465","246,930","8,313,310","205,775",,"4,938,600","3,457,020","2,016,595","1,275,805","2,510,455",
13.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.10,45.00,100.00,79.29,79.49,"2,295,500","5,668,000",75,16,3.75,"75,573","283,400","510,259","208,682","314,668",2.47,20,11,"183,869,550",EU,"2,683,350","1,041,300","9,531,900","720,900","4,725,900",,"600,750","2,443,050","9,571,950","23,188,950","2,002,500","13,256,550","1,001,250","2,843,550",0,"23,549,400",0,"22,868,550",0,"720,900",0,"600,750","40,170,150","240,300","8,090,100","200,250",,"4,806,000","3,364,200","1,962,450","1,241,550","2,443,050",
10.06.2022,11:00,Auction 4. Period DE,T3PA,successful,80.73,45.00,83.03,80.07,80.75,"1,944,000","4,595,500",73,38,3.84,"62,952","241,868","492,146","108,000","236,519",2.36,19,18,"156,939,120",DE,,,,,,"156,939,120",,,,,,,,,,,,,,,,,,,,,,,,,,,
09.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.21,45.00,92.00,79.56,79.74,"2,295,500","5,532,500",81,25,3.52,"68,302","240,543","473,202","153,033","273,440",2.41,23,15,"184,122,055",EU,"2,687,035","1,042,730","9,544,990","721,890","4,732,390",,"601,575","2,446,405","9,585,095","23,220,795","2,005,250","13,274,755","1,002,625","2,847,455",0,"23,581,740",0,"22,899,955",0,"721,890",0,"601,575","40,225,315","240,630","8,101,210","200,525",,"4,812,600","3,368,820","1,965,145","1,243,255","2,446,405",
08.06.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,79.11,45.00,92.00,79.07,79.01,"2,658,000","5,964,000",88,38,3.83,"67,773","259,304","464,437","139,895","225,289",2.24,23,19,"210,274,380",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"210,274,380",,,,,,
07.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.69,45.00,87.50,80.81,81.46,"2,295,500","5,522,000",83,31,3.61,"66,530","240,087","442,120","127,528","197,125",2.41,23,18,"187,519,395",EU,"2,736,615","1,061,970","9,721,110","735,210","4,819,710",,"612,675","2,491,545","9,761,955","23,649,255","2,042,250","13,519,695","1,021,125","2,899,995",0,"24,016,860",0,"23,322,495",0,"735,210",0,"612,675","40,967,535","245,070","8,250,690","204,225",,"4,901,400","3,430,980","2,001,405","1,266,195","2,491,545",
31.05.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.63,45.00,88.00,83.02,83.59,"2,506,500","5,465,500",80,36,3.64,"68,319","248,432","462,942","147,441","242,003",2.18,22,17,"209,618,595",EU,"2,801,605","6,774,030","9,951,970","752,670","4,934,170",,"3,679,720","2,550,715","9,993,785","24,210,885","4,641,465","13,840,765","1,045,375","2,968,865","3,554,275","24,587,220","167,260","23,876,365",0,"752,670","501,780","627,225","41,940,445","292,705","8,446,630","2,299,825",,"5,017,800","3,512,460","2,048,935","1,296,265","2,550,715",
30.05.2022,11:02,Auction 4. Period CAP3 EU,T3PA,successful,83.75,45.00,89.00,83.07,83.40,"2,506,500","6,162,000",103,33,4.48,"59,825","267,913","467,803","208,875","299,798",2.46,23,12,"209,919,375",EU,"2,805,625","6,783,750","9,966,250","753,750","4,941,250",,"3,685,000","2,554,375","10,008,125","24,245,625","4,648,125","13,860,625","1,046,875","2,973,125","3,559,375","24,622,500","167,500","23,910,625",0,"753,750","502,500","628,125","42,000,625","293,125","8,458,750","2,303,125",,"5,025,000","3,517,500","2,051,875","1,298,125","2,554,375",
25.05.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,80.43,45.00,100.00,80.78,80.55,"2,658,000","5,782,000",81,49,3.38,"71,383","240,917","446,248","132,900","222,769",2.18,24,20,"213,782,940",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"213,782,940",,,,,,
24.05.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.88,45.00,100.00,79.00,78.82,"2,506,500","5,188,000",80,39,3.48,"64,850","225,565","453,519","147,441","235,440",2.07,23,17,"197,712,720",EU,"2,642,480","6,389,280","9,386,720","709,920","4,653,920",,"3,470,720","2,405,840","9,426,160","22,835,760","4,377,840","13,054,640","986,000","2,800,240","3,352,400","23,190,720","157,760","22,520,240",0,"709,920","473,280","591,600","39,558,320","276,080","7,966,880","2,169,200",,"4,732,800","3,312,960","1,932,560","1,222,640","2,405,840",
23.05.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.96,45.00,92.00,79.11,79.15,"2,506,500","5,732,500",84,57,3.65,"68,244","249,239","459,269","113,932","217,088",2.29,23,22,"197,913,240",EU,"2,645,160","6,395,760","9,396,240","710,640","4,658,640",,"3,474,240","2,408,280","9,435,720","22,858,920","4,382,280","13,067,880","987,000","2,803,080","3,355,800","23,214,240","157,920","22,543,080",0,"710,640","473,760","592,200","39,598,440","276,360","7,974,960","2,171,400",,"4,737,600","3,316,320","1,934,520","1,223,880","2,408,280",
20.05.2022,11:00,Auction 4. Period DE,T3PA,successful,81.15,45.00,92.00,80.88,81.21,"1,944,000","5,655,500",85,46,3.70,"66,535","245,891","431,250","97,200","131,026",2.91,23,20,"157,755,600",DE,,,,,,"157,755,600",,,,,,,,,,,,,,,,,,,,,,,,,,,
19.05.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,82.28,45.00,86.00,81.75,82.33,"2,506,500","6,186,500",92,50,4.18,"67,245","281,205","483,805","156,656","305,009",2.47,22,16,"206,234,820",EU,"2,756,380","6,664,680","9,791,320","740,520","4,854,520",,"3,620,320","2,509,540","9,832,460","23,820,060","4,566,540","13,617,340","1,028,500","2,920,940","3,496,900","24,190,320","164,560","23,490,940",0,"740,520","493,680","617,100","41,263,420","287,980","8,310,280","2,262,700",,"4,936,800","3,455,760","2,015,860","1,275,340","2,509,540",
18.05.2022,11:01,EUAA Auction CAP3 PL,EAA3,successful,87.25,40.00,87.75,85.12,86.83,"109,500","488,000",29,6,3.22,"16,828","54,222","39,075","27,375","13,681",4.46,9,4,"9,553,875",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,553,875",,,,,,
17.05.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.33,74.15,94.00,90.04,90.03,"2,506,500","5,247,000",90,34,3.75,"58,300","218,625","460,976","139,250","268,934",2.09,24,18,"226,412,145",EU,"3,026,055","7,316,730","10,749,270","812,970","5,329,470",,"3,974,520","2,755,065","10,794,435","26,150,535","5,013,315","14,949,615","1,129,125","3,206,715","3,839,025","26,557,020","180,660","25,789,215",0,"812,970","541,980","677,475","45,300,495","316,155","9,123,330","2,484,075",,"5,419,800","3,793,860","2,213,085","1,400,115","2,755,065",
16.05.2022,11:02,Auction 4. Period CAP3 EU,T3PA,successful,88.81,45.00,92.00,87.62,88.77,"2,506,500","5,679,000",80,37,3.81,"70,988","270,429","526,388","156,656","360,587",2.27,21,16,"222,602,265",EU,"2,975,135","7,193,610","10,568,390","799,290","5,239,790",,"3,907,640","2,708,705","10,612,795","25,710,495","4,928,955","14,698,055","1,110,125","3,152,755","3,774,425","26,110,140","177,620","25,355,255",0,"799,290","532,860","666,075","44,538,215","310,835","8,969,810","2,442,275",,"5,328,600","3,730,020","2,175,845","1,376,555","2,708,705",
13.05.2022,11:01,Auction 4. Period DE,T3PA,successful,88.75,73.13,92.00,88.74,88.78,"1,944,000","4,524,500",80,43,4.21,"56,556","238,132","465,910","129,600","179,492",2.33,19,15,"172,530,000",DE,,,,,,"172,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,86.95,45.00,90.00,86.43,87.32,"2,506,500","5,206,000",88,64,4.19,"59,159","247,905","465,255","119,357","214,802",2.08,21,21,"217,940,175",EU,"2,912,825","7,042,950","10,347,050","782,550","5,130,050",,"3,825,800","2,651,975","10,390,525","25,172,025","4,825,725","14,390,225","1,086,875","3,086,725","3,695,375","25,563,300","173,900","24,824,225",0,"782,550","521,700","652,125","43,605,425","304,325","8,781,950","2,391,125",,"5,217,000","3,651,900","2,130,275","1,347,725","2,651,975",
11.05.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,89.00,45.00,93.50,87.89,88.50,"2,658,000","6,399,000",102,35,4.64,"62,735","290,864","477,440","189,857","278,171",2.41,22,14,"236,562,000",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"236,562,000",,,,,,
10.05.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,86.50,45.00,90.00,85.27,86.50,"2,506,500","5,591,500",83,41,3.95,"67,367","266,262","491,836","147,441","276,582",2.23,21,17,"216,812,250",EU,"2,897,750","7,006,500","10,293,500","778,500","5,103,500",,"3,806,000","2,638,250","10,336,750","25,041,750","4,800,750","14,315,750","1,081,250","3,070,750","3,676,250","25,431,000","173,000","24,695,750",0,"778,500","519,000","648,750","43,379,750","302,750","8,736,500","2,378,750",,"5,190,000","3,633,000","2,119,250","1,340,750","2,638,250",
09.05.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.11,45.00,95.00,89.52,90.24,"2,506,500","5,584,500",76,46,3.62,"73,480","265,929","500,660","139,250","292,666",2.23,21,18,"225,860,715",EU,"3,018,685","7,298,910","10,723,090","810,990","5,316,490",,"3,964,840","2,748,355","10,768,145","26,086,845","5,001,105","14,913,205","1,126,375","3,198,905","3,829,675","26,492,340","180,220","25,726,405",0,"810,990","540,660","675,825","45,190,165","315,385","9,101,110","2,478,025",,"5,406,600","3,784,620","2,207,695","1,396,705","2,748,355",
06.05.2022,11:00,Auction 4. Period DE,T3PA,successful,90.77,45.00,95.00,89.95,90.90,"1,944,000","4,969,000",64,34,3.56,"77,641","276,056","495,643","121,500","230,505",2.56,18,16,"176,456,880",DE,,,,,,"176,456,880",,,,,,,,,,,,,,,,,,,,,,,,,,,
05.05.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,87.80,71.70,89.90,87.10,87.18,"2,506,500","5,596,000",73,17,4.87,"76,658","373,067","539,421","358,071","303,217",2.23,15,7,"220,070,700",EU,"2,941,300","7,111,800","10,448,200","790,200","5,180,200",,"3,863,200","2,677,900","10,492,100","25,418,100","4,872,900","14,530,900","1,097,500","3,116,900","3,731,500","25,813,200","175,600","25,066,900",0,"790,200","526,800","658,500","44,031,700","307,300","8,867,800","2,414,500",,"5,268,000","3,687,600","2,151,100","1,360,900","2,677,900",
03.05.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,84.25,45.00,88.00,82.58,83.69,"2,506,500","7,303,000",84,19,4.00,"86,940","347,762","483,498","192,808","260,715",2.91,21,13,"211,172,625",EU,"2,822,375","6,824,250","10,025,750","758,250","4,970,750",,"3,707,000","2,569,625","10,067,875","24,390,375","4,675,875","13,943,375","1,053,125","2,990,875","3,580,625","24,769,500","168,500","24,053,375",0,"758,250","505,500","631,875","42,251,375","294,875","8,509,250","2,316,875",,"5,055,000","3,538,500","2,064,125","1,305,875","2,569,625",
02.05.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,82.84,45.00,90.00,81.68,82.71,"2,506,500","6,389,500",87,34,4.14,"73,443","304,262","486,507","167,100","254,655",2.55,21,15,"207,638,460",EU,"2,775,140","6,710,040","9,857,960","745,560","4,887,560",,"3,644,960","2,526,620","9,899,380","23,982,180","4,597,620","13,710,020","1,035,500","2,940,820","3,520,700","24,354,960","165,680","23,650,820",0,"745,560","497,040","621,300","41,544,260","289,940","8,366,840","2,278,100",,"4,970,400","3,479,280","2,029,580","1,284,020","2,526,620",
29.04.2022,11:00,Auction 4. Period DE,T3PA,successful,82.86,45.00,90.00,81.67,82.68,"1,944,000","5,214,000",86,40,4.10,"60,628","248,286","380,554","129,600","156,515",2.68,21,15,"161,079,840",DE,,,,,,"161,079,840",,,,,,,,,,,,,,,,,,,,,,,,,,,
28.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.55,77.00,100.00,80.71,80.08,"2,506,500","4,562,500",86,23,3.74,"53,052","198,370","277,085","250,650","275,058",1.82,23,10,"201,898,575",EU,"2,698,425","6,524,550","9,585,450","724,950","4,752,450",,"3,544,200","2,456,775","9,625,725","23,319,225","4,470,525","13,331,025","1,006,875","2,859,525","3,423,375","23,681,700","161,100","22,997,025",0,"724,950","483,300","604,125","40,395,825","281,925","8,135,550","2,215,125",,"4,833,000","3,383,100","1,973,475","1,248,525","2,456,775",
27.04.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,79.99,66.20,90.00,80.46,80.36,"3,322,500","5,904,000",88,56,4.40,"67,091","295,200","490,049","195,441","257,239",1.78,20,17,"265,766,775",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"265,766,775",,,,,,
26.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.43,67.03,100.00,83.69,83.48,"2,506,500","5,053,000",85,46,3.86,"59,447","229,682","409,962","131,921","183,919",2.02,22,19,"209,117,295",EU,"2,794,905","6,757,830","9,928,170","750,870","4,922,370",,"3,670,920","2,544,615","9,969,885","24,152,985","4,630,365","13,807,665","1,042,875","2,961,765","3,545,775","24,528,420","166,860","23,819,265",0,"750,870","500,580","625,725","41,840,145","292,005","8,426,430","2,294,325",,"5,005,800","3,504,060","2,044,035","1,293,165","2,544,615",
25.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.81,19.99,99.35,84.88,86.12,"2,506,500","4,820,000",83,57,3.95,"58,072","229,524","460,889","131,921","210,402",1.92,21,19,"215,082,765",EU,"2,874,635","6,950,610","10,211,390","772,290","5,062,790",,"3,775,640","2,617,205","10,254,295","24,841,995","4,762,455","14,201,555","1,072,625","3,046,255","3,646,925","25,228,140","171,620","24,498,755",0,"772,290","514,860","643,575","43,033,715","300,335","8,666,810","2,359,775",,"5,148,600","3,604,020","2,102,345","1,330,055","2,617,205",
22.04.2022,11:00,Auction 4. Period DE,T3PA,successful,87.40,69.65,96.00,86.83,86.71,"1,944,000","5,370,500",75,18,3.95,"71,607","282,658","477,424","176,727","243,304",2.76,19,11,"169,905,600",DE,,,,,,"169,905,600",,,,,,,,,,,,,,,,,,,,,,,,,,,
21.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.90,68.97,88.00,85.47,85.83,"2,506,500","5,188,000",76,36,3.30,"68,263","225,565","464,359","156,656","264,631",2.07,23,16,"215,308,350",EU,"2,877,650","6,957,900","10,222,100","773,100","5,068,100",,"3,779,600","2,619,950","10,265,050","24,868,050","4,767,450","14,216,450","1,073,750","3,049,450","3,650,750","25,254,600","171,800","24,524,450",0,"773,100","515,400","644,250","43,078,850","300,650","8,675,900","2,362,250",,"5,154,000","3,607,800","2,104,550","1,331,450","2,619,950",
19.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.40,63.82,84.00,79.25,79.35,"2,506,500","5,279,000",91,44,3.96,"58,011","229,522","447,347","125,325","218,781",2.11,23,20,"199,016,100",EU,"2,659,900","6,431,400","9,448,600","714,600","4,684,600",,"3,493,600","2,421,700","9,488,300","22,986,300","4,406,700","13,140,700","992,500","2,818,700","3,374,500","23,343,600","158,800","22,668,700",0,"714,600","476,400","595,500","39,819,100","277,900","8,019,400","2,183,500",,"4,764,000","3,334,800","1,945,300","1,230,700","2,421,700",
14.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.80,45.00,81.00,77.43,78.21,"2,506,500","6,051,500",78,21,3.71,"77,583","288,167","508,738","167,100","294,684",2.41,21,15,"197,512,200",EU,"2,639,800","6,382,800","9,377,200","709,200","4,649,200",,"3,467,200","2,403,400","9,416,600","22,812,600","4,373,400","13,041,400","985,000","2,797,400","3,349,000","23,167,200","157,600","22,497,400",0,"709,200","472,800","591,000","39,518,200","275,800","7,958,800","2,167,000",,"4,728,000","3,309,600","1,930,600","1,221,400","2,403,400",
13.04.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,77.27,45.00,80.00,76.41,77.12,"3,322,500","6,624,500",87,36,4.14,"76,144","315,452","581,101","195,441","407,837",1.99,21,17,"256,729,575",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"256,729,575",,,,,,
12.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,77.36,45.00,80.00,76.67,77.13,"2,506,500","6,079,000",91,32,3.50,"66,802","233,808","429,819","139,250","200,673",2.43,26,18,"193,902,840",EU,"2,591,560","6,266,160","9,205,840","696,240","4,564,240",,"3,403,840","2,359,480","9,244,520","22,395,720","4,293,480","12,803,080","967,000","2,746,280","3,287,800","22,743,840","154,720","22,086,280",0,"696,240","464,160","580,200","38,796,040","270,760","7,813,360","2,127,400",,"4,641,600","3,249,120","1,895,320","1,199,080","2,359,480",
11.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.02,45.00,81.00,77.71,78.16,"2,506,500","5,676,500",84,13,3.65,"67,577","246,804","390,047","278,500","363,043",2.26,23,9,"198,063,630",EU,"2,647,170","6,400,620","9,403,380","711,180","4,662,180",,"3,476,880","2,410,110","9,442,890","22,876,290","4,385,610","13,077,810","987,750","2,805,210","3,358,350","23,231,880","158,040","22,560,210",0,"711,180","474,120","592,650","39,628,530","276,570","7,981,020","2,173,050",,"4,741,200","3,318,840","1,935,990","1,224,810","2,410,110",
08.04.2022,11:00,Auction 4. Period DE,T3PA,successful,80.21,45.00,82.00,79.41,80.22,"1,944,000","5,456,000",80,41,3.64,"68,200","248,000","462,279","97,200","151,544",2.81,22,20,"155,928,240",DE,,,,,,"155,928,240",,,,,,,,,,,,,,,,,,,,,,,,,,,
07.04.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,77.13,45.00,90.00,76.01,76.23,"2,506,500","6,988,000",96,18,3.31,"72,792","240,966","436,328","192,808","233,982",2.79,29,13,"193,326,345",EU,"2,583,855","6,247,530","9,178,470","694,170","4,550,670",,"3,393,720","2,352,465","9,217,035","22,329,135","4,280,715","12,765,015","964,125","2,738,115","3,278,025","22,676,220","154,260","22,020,615",0,"694,170","462,780","578,475","38,680,695","269,955","7,790,130","2,121,075",,"4,627,800","3,239,460","1,889,685","1,195,515","2,352,465",
06.04.2022,11:01,EUAA Auction CAP3 EU,EAA3,successful,78.34,45.00,79.30,77.62,78.50,"600,000","1,541,500",37,24,4.63,"41,662","192,688","231,790","85,714","128,544",2.57,8,7,"47,004,000",EU,"1,214,270","1,684,310","548,380","391,700","587,550",,"1,488,460","156,680","3,016,090","8,617,400","1,253,440","6,541,390","430,870","548,380","1,135,930",,"548,380","7,128,940",0,"274,190","195,850","313,360",,"352,530","2,467,710","2,428,540",,"2,271,860","1,096,760","2,154,350","78,340","78,340",
05.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.33,62.53,83.10,78.05,77.96,"2,506,500","6,060,500",102,30,4.43,"59,417","263,500","454,923","179,036","249,672",2.42,23,14,"196,334,145",EU,"2,624,055","6,344,730","9,321,270","704,970","4,621,470",,"3,446,520","2,389,065","9,360,435","22,676,535","4,347,315","12,963,615","979,125","2,780,715","3,329,025","23,029,020","156,660","22,363,215",0,"704,970","469,980","587,475","39,282,495","274,155","7,911,330","2,154,075",,"4,699,800","3,289,860","1,919,085","1,214,115","2,389,065",
04.04.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,77.50,45.00,82.50,77.02,77.20,"2,506,500","6,633,500",107,36,4.12,"61,995","255,135","436,163","156,656","247,285",2.65,26,16,"194,253,750",EU,"2,596,250","6,277,500","9,222,500","697,500","4,572,500",,"3,410,000","2,363,750","9,261,250","22,436,250","4,301,250","12,826,250","968,750","2,751,250","3,293,750","22,785,000","155,000","22,126,250",0,"697,500","465,000","581,250","38,866,250","271,250","7,827,500","2,131,250",,"4,650,000","3,255,000","1,898,750","1,201,250","2,363,750",
01.04.2022,11:01,Auction 4. Period DE,T3PA,successful,78.00,45.00,83.00,78.52,79.20,"1,944,000","3,985,500",68,62,3.40,"58,610","199,275","453,902","102,316","155,381",2.05,20,19,"151,632,000",DE,,,,,,"151,632,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
31.03.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.25,45.00,84.60,78.62,79.01,"2,506,500","5,863,500",82,31,3.90,"71,506","279,214","491,241","179,036","257,985",2.34,21,14,"198,640,125",EU,"2,654,875","6,419,250","9,430,750","713,250","4,675,750",,"3,487,000","2,417,125","9,470,375","22,942,875","4,398,375","13,115,875","990,625","2,813,375","3,368,125","23,299,500","158,500","22,625,875",0,"713,250","475,500","594,375","39,743,875","277,375","8,004,250","2,179,375",,"4,755,000","3,328,500","1,941,625","1,228,375","2,417,125",
30.03.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,77.22,45.00,88.00,76.87,77.35,"3,322,500","6,254,000",87,50,3.63,"71,885","260,583","482,328","151,023","261,961",1.88,24,22,"256,563,450",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"256,563,450",,,,,,
29.03.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.51,40.00,84.60,79.25,80.48,"2,506,500","5,750,500",74,36,4.35,"77,709","338,265","523,258","192,808","254,157",2.29,17,13,"201,798,315",EU,"2,697,085","6,521,310","9,580,690","724,590","4,750,090",,"3,542,440","2,455,555","9,620,945","23,307,645","4,468,305","13,324,405","1,006,375","2,858,105","3,421,675","23,669,940","161,020","22,985,605",0,"724,590","483,060","603,825","40,375,765","281,785","8,131,510","2,214,025",,"4,830,600","3,381,420","1,972,495","1,247,905","2,455,555",
28.03.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.76,60.00,88.00,79.93,80.13,"2,506,500","6,232,000",74,22,4.35,"84,216","366,588","519,513","278,500","279,481",2.49,17,9,"202,424,940",EU,"2,705,460","6,541,560","9,610,440","726,840","4,764,840",,"3,553,440","2,463,180","9,650,820","23,380,020","4,482,180","13,365,780","1,009,500","2,866,980","3,432,300","23,743,440","161,520","23,056,980",0,"726,840","484,560","605,700","40,501,140","282,660","8,156,760","2,220,900",,"4,845,600","3,391,920","1,978,620","1,251,780","2,463,180",
25.03.2022,11:00,Auction 4. Period DE,T3PA,successful,78.50,62.41,86.00,77.87,78.01,"1,944,000","5,028,000",71,20,3.74,"70,817","264,632","464,564","176,727","170,408",2.59,19,11,"152,604,000",DE,,,,,,"152,604,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
24.03.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,76.15,65.00,80.00,75.94,75.75,"2,507,500","4,753,000",82,25,4.10,"57,963","237,650","313,676","227,955","213,942",1.90,20,11,"190,946,125",EU,"2,551,025","6,168,150","9,061,850","685,350","4,492,850",,"3,350,600","2,322,575","9,099,925","22,045,425","4,226,325","12,602,825","951,875","2,703,325","3,236,375","22,388,100","152,300","21,740,825","76,150","685,350","456,900","571,125","38,189,225","266,525","7,691,150","2,094,125",,"4,569,000","3,198,300","1,865,675","1,180,325","2,322,575",
